iter	RMSE
0	98.8945706
1	96.85901166
2	94.90641957
3	93.01810242
4	91.20761821
5	89.44966293
6	87.78653888
7	86.17084006
8	84.61964333
9	83.15324317
10	81.73980422
11	80.39437957
12	79.10602255
13	77.85533231
14	76.66958631
15	75.52713576
16	74.4318405
17	73.24812674
18	72.08354088
19	71.00167167
20	69.94450158
21	68.94644324
22	67.97453275
23	66.98251702
24	66.09520644
25	65.24761171
26	64.43255889
27	63.58232339
28	62.84558497
29	62.16383337
30	61.49591559
31	60.86417325
32	60.27734196
33	59.70832323
34	59.1460135
35	58.52211842
36	58.02187082
37	57.4704189
38	57.02318823
39	56.58002081
40	56.16019107
41	55.77945491
42	55.33061518
43	54.9819994
44	54.65201842
45	54.33318926
46	54.01301121
47	53.71138391
48	53.43588872
49	53.17759704
50	52.93151726
51	52.69670912
52	52.48109504
53	52.20250711
54	51.96803166
55	51.70389574
56	51.50314002
57	51.32911888
58	51.14534657
59	50.97359455
60	50.81463095
61	50.66320231
62	50.44488327
63	50.31220988
64	50.12622271
65	49.99866143
66	49.88798398
67	49.78303889
68	49.62520805
69	49.47107715
70	49.31871712
71	49.22220442
72	49.13208989
73	49.02210095
74	48.91499608
75	48.8432892
76	48.72287818
77	48.65291632
78	48.52473905
79	48.41670504
80	48.35782645
81	48.25743936
82	48.18570847
83	48.13009054
84	48.03873518
85	47.92844522
86	47.8837863
87	47.80242485
88	47.72869927
89	47.63177454
90	47.55447813
91	47.51376627
92	47.44501156
93	47.41147016
94	47.36891982
95	47.30987789
96	47.25819288
97	47.21199403
98	47.18354777
99	47.12434463
100	47.09111704
101	47.05084686
102	46.98805416
103	46.91940746
104	46.85772661
105	46.79978217
106	46.76708311
107	46.73910228
108	46.70971063
109	46.68052695
110	46.62440805
111	46.56247209
112	46.52269058
113	46.49552664
114	46.46437393
115	46.44652812
116	46.4059837
117	46.38022797
118	46.36429898
119	46.34060138
120	46.31611175
121	46.28681251
122	46.23593511
123	46.18543114
124	46.16556675
125	46.14965878
126	46.11851214
127	46.06982391
128	46.05236433
129	46.02519564
130	46.00841316
131	45.96837988
132	45.93109977
133	45.91672787
134	45.90243767
135	45.88498083
136	45.84774095
137	45.82802662
138	45.81251504
139	45.80114348
140	45.78930616
141	45.77080497
142	45.74128924
143	45.72737572
144	45.69911788
145	45.68626
146	45.67563857
147	45.63994767
148	45.61808706
149	45.60796003
150	45.59408709
151	45.56925172
152	45.5559176
153	45.54441368
154	45.53036304
155	45.5180167
156	45.50884291
157	45.4987677
158	45.4806989
159	45.45309778
160	45.44282078
161	45.4098502
162	45.38333772
163	45.3718048
164	45.35763088
165	45.35165453
166	45.31843629
167	45.30235182
168	45.29204841
169	45.26078855
170	45.23394927
171	45.2007323
172	45.19037859
173	45.16464993
174	45.13863315
175	45.1219159
176	45.10952449
177	45.0985469
178	45.08855338
179	45.07680683
180	45.05867757
181	45.04852006
182	45.03917238
183	45.01273474
184	44.99589894
185	44.98522412
186	44.95897945
187	44.93128775
188	44.92663266
189	44.90442045
190	44.89385996
191	44.88453765
192	44.87886465
193	44.85954563
194	44.85541347
195	44.84887174
196	44.84207715
197	44.83663997
198	44.82036448
199	44.80877956
200	44.80359269
201	44.79209822
202	44.77439272
203	44.77047028
204	44.76497781
205	44.7541215
206	44.73786894
207	44.73033466
208	44.7256723
209	44.72201481
210	44.7179502
211	44.71442325
212	44.70935907
213	44.69043108
214	44.68069141
215	44.65184464
216	44.63964455
217	44.63261091
218	44.62504144
219	44.61528773
220	44.60634242
221	44.5989176
222	44.58969088
223	44.58416827
224	44.58072898
225	44.56072862
226	44.56030766
227	44.55645274
228	44.54552435
229	44.54232516
230	44.52458164
231	44.5128537
232	44.50703444
233	44.50267
234	44.49069104
235	44.47849877
236	44.47219952
237	44.4689821
238	44.46456691
239	44.45263106
240	44.44853072
241	44.44418665
242	44.43058025
243	44.42158864
244	44.41043637
245	44.40796121
246	44.40489532
247	44.3856773
248	44.3815099
249	44.37832712
250	44.36648277
251	44.36359719
252	44.3540598
253	44.33080278
254	44.32480837
255	44.31785949
256	44.3130484
257	44.30794077
258	44.29876633
259	44.29354602
260	44.29078909
261	44.28617382
262	44.27662954
263	44.26122048
264	44.25822976
265	44.24111984
266	44.23963179
267	44.23826273
