iter	RMSE
0	98.4712269
1	96.44001452
2	94.46388331
3	92.58886157
4	90.79031293
5	89.04645207
6	87.37255504
7	85.77475011
8	84.24584945
9	82.77494765
10	81.37452147
11	80.03106882
12	78.75222747
13	77.5226062
14	76.35450174
15	75.23390172
16	74.06631307
17	72.84251431
18	71.69768711
19	70.60350453
20	69.55847973
21	68.56000422
22	67.62595611
23	66.65502111
24	65.77525239
25	64.96491202
26	64.08820248
27	63.30574114
28	62.52483349
29	61.78676325
30	61.12792575
31	60.48621142
32	59.83350567
33	59.25280532
34	58.70266583
35	58.13728952
36	57.65457349
37	57.18644794
38	56.72548447
39	56.29379381
40	55.90064808
41	55.53610375
42	55.17207363
43	54.75809076
44	54.38381855
45	54.07739911
46	53.74962939
47	53.46700959
48	53.20597503
49	52.95265942
50	52.70623289
51	52.46879283
52	52.24370074
53	52.03632557
54	51.78319535
55	51.60124008
56	51.35634002
57	51.1202102
58	50.92443216
59	50.72531832
60	50.54259075
61	50.40810451
62	50.25169251
63	50.12316402
64	49.95806069
65	49.83139356
66	49.6924162
67	49.56730237
68	49.46336309
69	49.35191147
70	49.22801236
71	49.14061185
72	49.01997314
73	48.94439407
74	48.8654894
75	48.78556659
76	48.71260748
77	48.61257751
78	48.54705564
79	48.45757053
80	48.36064167
81	48.26873188
82	48.16968526
83	48.09028947
84	48.03074153
85	47.9741488
86	47.91802391
87	47.8443259
88	47.80001821
89	47.71528421
90	47.67122095
91	47.60314799
92	47.56287176
93	47.49127
94	47.42533497
95	47.38435999
96	47.35665537
97	47.30461758
98	47.26382103
99	47.23832766
100	47.18965913
101	47.12921925
102	47.08092735
103	47.05313055
104	47.02704242
105	46.99813782
106	46.96671819
107	46.91112512
108	46.8830516
109	46.86346721
110	46.83182696
111	46.8040129
112	46.77863469
113	46.74408928
114	46.72397355
115	46.69152387
116	46.65557875
117	46.61818938
118	46.58859453
119	46.55897494
120	46.51507878
121	46.48119008
122	46.44741456
123	46.42176942
124	46.38825318
125	46.36846527
126	46.32402278
127	46.30427759
128	46.25863249
129	46.21603159
130	46.18935814
131	46.17662621
132	46.15317066
133	46.11496563
134	46.09621107
135	46.07758913
136	46.0577861
137	46.02484436
138	46.01865115
139	45.99071099
140	45.97510337
141	45.94213694
