iter	RMSE
0	56.76892586
1	55.33834605
2	54.12868897
3	53.15898812
4	52.21194613
5	51.27463679
6	50.47502764
7	49.71547048
8	49.07163626
9	48.45815898
10	48.06224209
11	47.61954773
12	47.18651507
13	46.88046465
14	46.47581313
15	46.14063045
16	45.91786978
17	45.64674805
18	45.37671303
19	45.10905065
20	44.95649364
21	44.72020545
22	44.53691328
23	44.29197645
24	44.17928662
25	44.00812139
26	43.86707581
27	43.70855599
28	43.58154151
29	43.41560821
30	43.29572275
31	43.14611286
32	43.003542
33	42.85106792
34	42.72819027
35	42.60098507
36	42.51208518
37	42.37846699
38	42.26573477
39	42.17723175
40	42.05759041
41	41.96398526
42	41.84965313
43	41.74644633
44	41.66516887
45	41.58970907
46	41.52074003
47	41.43182109
48	41.35557645
49	41.32760533
50	41.26033999
51	41.16740156
52	41.10243668
53	41.04644624
54	40.97260189
55	40.94434353
56	40.88386991
57	40.79160081
58	40.76285226
59	40.69171513
60	40.65123175
61	40.57397218
62	40.52739589
63	40.48796065
64	40.45447821
65	40.40776049
66	40.3450174
67	40.31667917
68	40.2405775
69	40.22164199
70	40.13435715
71	40.13095328
72	40.0468758
73	40.01256988
74	39.9717175
75	39.93177329
76	39.9072442
77	39.87114124
78	39.85642195
79	39.81937202
80	39.73959917
81	39.7354696
82	39.66535707
83	39.58478745
84	39.57022133
85	39.53993592
86	39.52163928
87	39.46542559
88	39.43774922
89	39.40851088
90	39.3750479
91	39.32265011
92	39.27780569
93	39.26785319
94	39.25369885
95	39.2288524
96	39.20807472
97	39.09861688
98	39.07219517
99	39.05591036
100	39.01693937
101	39.0141968
102	38.97633668
103	38.96529757
104	38.86786869
105	38.82512766
106	38.79300778
107	38.74305222
108	38.73355586
109	38.73237829
110	38.69516475
111	38.65703858
112	38.63276884
113	38.6149685
114	38.57023862
115	38.50100035
116	38.43895342
117	38.40478419
118	38.33501426
119	38.29397385
120	38.27678845
121	38.26532864
122	38.19593952
123	38.17206593
124	38.12625114
125	38.10214145
126	38.0542304
127	38.02882984
128	37.98492601
129	37.96871811
130	37.91974033
131	37.89745292
132	37.86897599
133	37.86206349
134	37.84104262
135	37.80030821
136	37.73507217
137	37.67434588
138	37.64982529
139	37.60138119
140	37.57002746
141	37.52400727
142	37.50903669
143	37.48994973
144	37.44407846
145	37.42758131
146	37.40232218
147	37.35838172
148	37.31517049
149	37.27552351
150	37.24511688
151	37.23671538
152	37.19678265
153	37.17210209
154	37.15350927
155	37.11492131
156	37.08880335
157	37.08106028
158	37.04192374
159	36.95258905
160	36.93283885
161	36.91821438
162	36.86736205
163	36.84329331
164	36.81740422
165	36.80887878
166	36.77749201
167	36.75000441
168	36.7046142
169	36.6754368
170	36.67234009
171	36.66640116
172	36.65987237
173	36.6381284
174	36.62792738
175	36.61995716
176	36.56516327
177	36.55235048
178	36.52376812
179	36.48542059
180	36.46221707
181	36.41751497
182	36.40562117
183	36.34907459
184	36.31254792
185	36.28578868
186	36.23959137
187	36.20001779
188	36.14787484
189	36.1280778
190	36.09315933
191	36.08689152
192	36.05132543
193	36.04206328
194	36.02586244
195	35.98366318
196	35.97410707
197	35.93151066
198	35.91471528
199	35.89337687
200	35.87894921
201	35.83641194
202	35.80057619
203	35.77489731
204	35.76537255
205	35.69848102
206	35.66795659
207	35.66209544
208	35.60241457
209	35.59217123
210	35.55879544
211	35.53708058
212	35.49599325
213	35.44958307
214	35.42726833
215	35.4090724
216	35.37221017
217	35.34761469
218	35.31970087
219	35.26076518
220	35.22197817
221	35.21567497
222	35.20660719
223	35.18115493
224	35.12794135
225	35.09472069
226	35.07611548
227	35.04348448
228	35.02042767
229	34.98222958
230	34.94701021
231	34.92522896
232	34.88556401
233	34.82233292
234	34.78867983
235	34.7683814
236	34.73570709
237	34.73299504
238	34.71373428
239	34.66301114
240	34.61928638
241	34.57444677
242	34.55160029
243	34.54463445
244	34.52605371
245	34.51552766
246	34.46328414
247	34.43286623
248	34.39594657
249	34.37682439
250	34.3434383
251	34.32851632
252	34.31905745
253	34.29775342
254	34.28219925
255	34.25691333
256	34.22123591
257	34.20457847
258	34.18285698
259	34.17083925
260	34.15145197
261	34.11076875
262	34.07896266
263	34.04490708
264	34.02896021
265	34.00220739
266	34.00016165
267	33.97100099
268	33.94554503
269	33.91440535
270	33.87447402
271	33.86126017
272	33.83929534
273	33.79885987
274	33.77450665
275	33.76217674
276	33.71714762
277	33.70108682
278	33.66819855
279	33.6443254
280	33.63401713
281	33.60807682
282	33.60660346
283	33.59506908
284	33.57940671
285	33.55945904
286	33.54257846
287	33.51750406
288	33.49793775
289	33.48390114
290	33.47147646
291	33.43664875
292	33.40361487
293	33.3845204
294	33.35516732
295	33.34857262
296	33.32347792
297	33.28673683
298	33.25344988
299	33.22937605
300	33.22446908
301	33.20651953
302	33.19272691
303	33.18631354
304	33.16512622
305	33.13112755
306	33.11018545
307	33.10029151
308	33.06195501
309	33.06184658
310	33.06094019
311	33.04772835
312	33.03561255
313	33.0208549
314	33.00917882
315	33.00619023
316	32.96593711
317	32.91260319
318	32.88762091
319	32.88361541
320	32.85372089
321	32.83514356
322	32.83396931
323	32.8157272
324	32.81246063
325	32.79684697
326	32.79621043
327	32.78525737
328	32.77947661
329	32.76060118
330	32.74018326
331	32.71838571
332	32.70148748
333	32.68229158
334	32.67752448
335	32.67464303
336	32.65349738
337	32.63200384
338	32.59230017
339	32.57353688
340	32.55888072
341	32.5526645
342	32.55236916
343	32.51694746
344	32.49419022
345	32.4768165
346	32.47602205
347	32.47131406
348	32.46977095
349	32.46093063
350	32.44433601
351	32.43153496
352	32.41024042
353	32.39578495
354	32.38350745
355	32.37072676
356	32.36419724
357	32.35335452
358	32.31894293
359	32.30939216
360	32.28620528
361	32.26753061
362	32.248422
363	32.24193066
364	32.21698405
365	32.21020273
366	32.1745911
367	32.17216447
368	32.14353687
369	32.13490991
370	32.11716314
371	32.08571197
372	32.06824023
373	32.05334752
374	32.03618495
375	32.03175458
376	32.02093399
377	31.99891918
378	31.9754562
379	31.95751185
380	31.94195047
381	31.9306659
382	31.90720494
383	31.89373108
384	31.88346709
385	31.88173289
386	31.85848092
387	31.82805346
388	31.81051912
389	31.81041076
390	31.78267409
391	31.78264946
392	31.76004041
393	31.74662588
394	31.736312
395	31.73444548
396	31.7126993
397	31.68124105
398	31.67459775
399	31.66365728
400	31.64894637
401	31.63813229
402	31.61228257
403	31.59619772
404	31.58547236
405	31.57605596
406	31.54548274
407	31.52350172
408	31.50773717
409	31.47712933
410	31.45276642
411	31.4413609
412	31.40351054
413	31.37693663
414	31.36984218
415	31.33037684
416	31.31947608
417	31.31791777
418	31.3100639
419	31.2851332
420	31.28407555
421	31.24893403
422	31.23465783
423	31.22614668
424	31.2249075
425	31.19738403
426	31.16155632
427	31.13844487
428	31.13416061
429	31.1123913
430	31.10660677
431	31.09045493
432	31.0648958
433	31.06454096
434	31.04833103
435	31.03776594
436	30.99252369
437	30.96671083
438	30.95432577
439	30.92362341
440	30.91003443
441	30.88391916
442	30.87024088
443	30.85578976
444	30.8532327
445	30.83669037
446	30.82601765
447	30.79838428
448	30.79152643
449	30.77711235
450	30.76511292
451	30.75866476
452	30.75864513
453	30.75689096
454	30.74706913
455	30.72726478
456	30.72463722
457	30.7168454
458	30.70327405
459	30.66453213
460	30.63931747
461	30.61319925
462	30.59594523
463	30.5957202
464	30.59399231
465	30.5798863
466	30.55048487
467	30.54285342
468	30.52074048
469	30.50748379
470	30.50635607
471	30.48921608
472	30.46202601
473	30.45479821
474	30.44226036
475	30.42863846
476	30.42862371
477	30.40731302
478	30.39269423
479	30.37039249
480	30.3382421
481	30.30492429
482	30.27402754
483	30.27000333
484	30.26915967
485	30.24950669
486	30.22979651
487	30.22666311
488	30.20452891
489	30.19434773
490	30.19433319
491	30.19087293
492	30.18201832
493	30.16710783
494	30.16161112
495	30.14428544
496	30.12179354
497	30.11264819
498	30.10179084
499	30.10115155
500	30.09142324
501	30.08180074
502	30.04924389
503	30.02876734
504	30.0106951
505	30.00449998
506	29.98319764
507	29.98288232
508	29.97875779
509	29.96252548
510	29.94896694
511	29.94887517
512	29.93489272
513	29.92404595
514	29.91686344
515	29.91518274
516	29.90644425
517	29.89659912
518	29.88821669
519	29.86577381
520	29.85307834
521	29.85241181
522	29.84465578
523	29.82302212
524	29.81997637
525	29.788796
526	29.77078059
527	29.7377313
528	29.73065645
529	29.71416386
530	29.70522919
531	29.69250798
532	29.68193791
533	29.68062374
534	29.67160299
535	29.6517944
536	29.63870606
537	29.61685368
538	29.60925392
539	29.60079235
540	29.58247272
541	29.56848918
