iter	Passed	Remaining
0	31	62836
1	62	62013
2	99	66034
3	132	66194
4	162	64984
5	193	64267
6	229	65424
7	262	65330
8	299	66198
9	359	71521
10	391	70763
11	427	70855
12	478	73086
13	515	73160
14	551	72984
15	597	74088
16	634	74007
17	673	74167
18	709	73956
19	742	73511
20	784	73948
21	1042	93740
22	1078	92746
23	1117	92017
24	1144	90446
25	1171	88911
26	1200	87703
27	1224	86240
28	1252	85114
29	1286	84461
30	1328	84352
31	1352	83186
32	1392	82999
33	1422	82239
34	1446	81225
35	1486	81121
36	1511	80164
37	1540	79520
38	1569	78898
39	1598	78309
40	1621	77458
41	1645	76694
42	1672	76099
43	1704	75791
44	1732	75276
45	1756	74604
46	1785	74193
47	1811	73651
48	1835	73069
49	1873	73073
50	1899	72604
51	1924	72090
52	1948	71575
53	1982	71448
54	2007	71007
55	2032	70545
56	2208	75286
57	2240	75002
58	2272	74754
59	2327	75267
60	2351	74758
61	2379	74369
62	2407	74027
63	2431	73558
64	2457	73158
65	2490	72987
66	2518	72666
67	2542	72235
68	2571	71959
69	2596	71584
70	2621	71212
71	2648	70911
72	2673	70573
73	2711	70566
74	2740	70328
75	2768	70094
76	2796	69831
77	2833	69812
78	2856	69467
79	2889	69343
80	2920	69179
81	2946	68929
82	2974	68703
83	3012	68720
84	3038	68461
85	3064	68197
86	3101	68188
87	3128	67965
88	3155	67754
89	3192	67748
90	3228	67730
91	3491	72408
92	3524	72269
93	3556	72108
94	3584	71881
95	3611	71628
96	3634	71295
97	3665	71137
98	3700	71061
99	3729	70865
100	3754	70598
101	3781	70360
102	3815	70272
103	3844	70094
104	3880	70033
105	3904	69763
106	3933	69595
107	3958	69347
108	3991	69246
109	4016	69015
110	4049	68909
111	4097	69068
112	4127	68931
113	4160	68831
114	4210	69008
115	4241	68891
116	4273	68779
117	4309	68735
118	4362	68956
119	4395	68861
120	4427	68753
121	4455	68578
122	4480	68377
123	4668	70633
124	4711	70669
125	4747	70606
126	4779	70487
127	4812	70386
128	4837	70166
129	4883	70248
130	4922	70229
131	4954	70107
132	4984	69968
133	5015	69836
134	5045	69703
135	5083	69669
136	5108	69474
137	5138	69329
138	5180	69356
139	5207	69180
140	5241	69099
141	5292	69251
142	5319	69075
143	5351	68974
144	5388	68941
145	5415	68769
146	5441	68592
147	5485	68648
148	5519	68567
149	5545	68389
150	5608	68678
151	5642	68600
152	5672	68480
153	5951	71334
154	5993	71344
155	6056	71594
156	6098	71593
157	6128	71449
158	6157	71293
159	6192	71209
160	6218	71026
161	6244	70852
162	6297	70977
163	6325	70815
164	6353	70656
165	6383	70531
166	6417	70435
167	6448	70316
168	6490	70317
169	6521	70203
170	6552	70081
171	6607	70228
172	6638	70106
173	6665	69949
174	6695	69825
175	6724	69687
176	6745	69479
177	6776	69359
178	6807	69249
179	6838	69140
180	6890	69247
181	6922	69149
182	6951	69018
183	7021	69298
184	7163	70279
185	7190	70123
186	7226	70059
187	7261	69983
188	7298	69929
189	7331	69838
190	7369	69794
191	7403	69716
192	7430	69568
193	7479	69626
194	7505	69475
195	7536	69369
196	7574	69324
197	7601	69177
198	7676	69472
199	7716	69448
200	7753	69399
201	7796	69397
202	7833	69347
203	7873	69319
204	7906	69232
205	7940	69153
206	7986	69178
207	8017	69072
208	8049	68979
209	8106	69095
210	8136	68984
211	8176	68962
212	8351	70067
213	8396	70071
214	8426	69962
215	8460	69874
216	8487	69734
217	8517	69627
218	8554	69571
219	8584	69457
220	8616	69357
221	8676	69491
222	8704	69363
223	8736	69264
224	8780	69267
225	8805	69122
226	8839	69042
227	8877	68993
228	8901	68837
229	8935	68766
230	8989	68840
231	9024	68776
232	9067	68768
233	9117	68812
234	9153	68747
235	9195	68729
236	9234	68694
237	9268	68619
238	9298	68513
239	9332	68440
240	9472	69140
241	9652	70118
242	9702	70153
243	9771	70322
244	9802	70216
245	9861	70312
246	9890	70194
247	9924	70109
248	9976	70158
249	10005	70036
250	10033	69914
251	10082	69938
252	10117	69859
253	10148	69759
254	10188	69720
255	10221	69637
256	10249	69510
257	10282	69425
258	10310	69309
259	10336	69176
260	10379	69156
261	10410	69057
262	10440	68952
263	10501	69056
264	10536	68981
265	10567	68885
266	10630	68999
267	10675	68995
268	10852	69837
269	10888	69767
270	10925	69706
271	10966	69672
272	11005	69623
273	11032	69497
274	11063	69397
275	11096	69313
276	11122	69182
277	11147	69047
278	11196	69062
279	11226	68962
280	11259	68876
281	11299	68840
282	11335	68772
283	11373	68723
284	11401	68607
285	11431	68509
286	11463	68422
287	11521	68491
288	11551	68391
289	11584	68306
290	11628	68292
291	11660	68203
292	11690	68106
293	11723	68027
294	11758	67960
295	11786	67852
296	11816	67753
297	11945	68226
298	12116	68929
299	12156	68885
300	12192	68822
301	12225	68738
302	12257	68650
303	12285	68539
