iter	Passed	Remaining
0	25	251132
1	51	259186
2	79	265755
3	114	285599
4	140	280817
5	167	278864
6	413	590811
7	541	675855
8	570	633393
9	606	605397
10	637	578906
11	666	554967
12	697	535887
13	724	516596
14	750	499519
15	791	494120
16	816	479439
17	838	465058
18	888	466705
19	916	457184
20	942	447888
21	971	440798
22	1001	434465
23	1029	427728
24	1056	421718
25	1083	415797
26	1110	410221
27	1137	404948
28	1163	400057
29	1190	395645
30	1238	398210
31	1260	392524
32	1283	387547
33	1304	382290
34	1331	379067
35	1356	375388
36	1379	371496
37	1421	372726
38	1444	368953
39	1467	365461
40	1491	362275
41	1517	359799
42	1671	387103
43	1866	422340
44	1890	418315
45	1916	414685
46	1944	411764
47	1974	409294
48	2000	406167
49	2034	404916
50	2056	401133
51	2079	397750
52	2101	394366
53	2126	391714
54	2146	388119
55	2169	385250
56	2190	382095
57	2220	380658
58	2242	377910
59	2265	375347
60	2313	377015
61	2338	374843
62	2362	372569
63	2389	371029
64	2418	369707
65	2443	367788
66	2468	365984
67	2491	363876
68	2516	362147
69	2542	360666
70	2565	358727
71	2586	356663
72	2613	355361
73	2636	353608
74	2658	351833
75	2679	349912
76	2702	348259
77	2730	347312
78	2753	345739
79	2776	344259
80	2806	343628
81	2827	341994
82	2849	340412
83	3094	365263
84	3209	374372
85	3236	373090
86	3261	371645
87	3292	370904
88	3315	369251
89	3338	367616
90	3364	366382
91	3392	365325
92	3413	363677
93	3440	362569
94	3462	360991
95	3484	359450
96	3516	359020
97	3541	357833
98	3560	356091
99	3593	355737
100	3621	354928
101	3643	353519
102	3668	352484
103	3692	351331
104	3714	350034
105	3744	349464
106	3765	348170
107	3791	347295
108	3849	349331
109	3873	348265
110	3899	347384
111	3925	346566
112	3949	345527
113	3974	344651
114	3997	343605
115	4019	342521
116	4042	341450
117	4072	341065
118	4092	339796
119	4115	338804
120	4136	337733
121	4164	337212
122	4186	336176
123	4425	352471
124	4542	358882
125	4573	358396
126	4601	357752
127	4635	357541
128	4662	356783
129	4684	355694
130	4710	354861
131	4737	354182
132	4759	353115
133	4786	352397
134	4813	351723
135	4835	350684
136	4857	349711
137	4879	348680
138	4903	347870
139	4924	346858
140	4947	345918
141	4980	345786
142	5004	344991
143	5029	344232
144	5060	343920
145	5084	343175
146	5104	342123
147	5136	341902
148	5161	341226
149	5197	341332
150	5229	341090
151	5256	340597
152	5279	339811
153	5319	340119
154	5340	339232
155	5362	338412
156	5395	338256
157	5421	337691
158	5447	337165
159	5487	337482
160	5511	336831
161	5556	337418
162	5859	353631
163	5893	353481
164	5919	352829
165	5948	352411
166	5972	351665
167	5996	350923
168	6024	350460
169	6048	349764
170	6072	349050
171	6105	348871
172	6130	348227
173	6157	347696
174	6184	347215
175	6209	346589
176	6235	346077
177	6275	346276
178	6298	345585
179	6324	345012
180	6351	344543
181	6374	343872
182	6397	343188
183	6423	342666
184	6446	341989
185	6472	341515
186	6506	341422
187	6532	340950
188	6556	340324
189	6587	340123
190	6613	339649
191	6639	339154
192	6676	339243
193	6700	338700
194	6725	338165
195	6753	337815
196	6777	337261
197	6805	336923
198	6830	336425
199	6853	335841
200	6899	336373
201	7201	349317
202	7238	349321
203	7271	349163
204	7301	348870
205	7331	348581
206	7358	348126
207	7386	347739
208	7411	347186
209	7434	346596
210	7476	346882
211	7502	346382
212	7530	346017
213	7556	345567
214	7581	345051
215	7610	344717
216	7639	344425
217	7667	344067
218	7692	343544
219	7726	343471
220	7751	343004
221	7782	342794
222	7816	342683
223	7838	342105
224	7866	341774
225	7896	341506
226	7920	341020
227	7944	340480
228	7972	340181
229	7995	339619
230	8021	339235
231	8050	338962
232	8073	338417
233	8096	337898
234	8128	337756
235	8145	336997
236	8171	336605
237	8205	336545
238	8402	343164
239	8569	348486
240	8607	348549
241	8644	348548
242	8673	348273
243	8703	347980
244	8731	347670
245	8759	347331
246	8794	347258
247	8818	346769
248	8844	346367
249	8872	346014
250	8902	345796
251	8927	345333
252	8977	345881
253	9016	345958
254	9058	346165
255	9092	346101
256	9119	345739
257	9146	345377
258	9193	345782
259	9222	345492
260	9257	345418
261	9315	346227
262	9348	346121
263	9385	346108
264	9422	346161
265	9456	346068
266	9491	345981
267	9534	346224
268	9584	346715
269	9914	357297
270	9953	357349
271	9985	357142
272	10019	356993
273	10047	356633
274	10079	356452
275	10109	356168
276	10137	355838
277	10167	355573
278	10198	355351
279	10248	355752
280	10272	355305
281	10303	355079
282	10330	354693
283	10360	354429
284	10388	354114
285	10431	354307
286	10458	353958
287	10491	353785
288	10528	353767
289	10573	354023
290	10621	354379
291	10661	354445
292	10693	354288
293	10722	353978
294	10754	353809
295	10785	353588
296	10815	353336
297	10843	353017
298	10872	352762
299	10900	352439
300	10930	352217
301	11224	360462
302	11316	362157
303	11346	361907
304	11373	361518
305	11405	361307
306	11434	361029
307	11471	360988
308	11507	360891
309	11539	360694
310	11561	360181
311	11591	359931
312	11637	360166
313	11662	359764
314	11690	359440
315	11720	359195
316	11747	358839
317	11778	358607
318	11804	358255
319	11830	357884
320	11861	357669
321	11916	358175
322	11945	357890
323	11979	357750
324	12022	357889
325	12049	357577
326	12077	357277
327	12106	356984
328	12140	356883
329	12177	356831
330	12207	356595
331	12235	356289
332	12260	355923
333	12298	355907
334	12535	361671
335	12683	364791
336	12716	364639
337	12747	364406
338	12776	364120
339	12805	363836
340	12835	363567
341	12861	363211
342	12895	363057
343	12919	362654
344	12944	362256
345	12975	362046
346	13003	361738
347	13033	361495
348	13068	361378
349	13098	361153
350	13122	360744
351	13153	360531
352	13212	361065
353	13240	360787
354	13268	360494
355	13300	360313
356	13325	359934
357	13347	359486
358	13378	359291
359	13403	358922
360	13425	358479
361	13466	358548
362	13491	358179
363	13513	357739
364	13552	357758
365	13584	357574
366	13614	357348
367	13643	357104
368	13833	361054
369	14027	365106
370	14062	364975
371	14096	364851
372	14135	364842
373	14170	364716
374	14199	364441
375	14227	364165
376	14256	363890
377	14287	363679
378	14314	363377
379	14345	363176
380	14370	362800
381	14404	362665
382	14441	362620
383	14469	362348
384	14493	361969
385	14527	361830
386	14553	361502
387	14581	361227
388	14627	361412
389	14655	361122
390	14684	360874
391	14718	360761
392	14743	360421
393	14769	360096
394	14812	360191
395	14839	359889
396	14867	359627
397	14901	359507
398	14923	359095
399	14949	358794
400	14976	358500
401	15000	358155
402	15026	357834
403	15312	363719
404	15416	365231
405	15451	365127
406	15485	364987
407	15518	364843
408	15548	364610
409	15580	364430
410	15610	364200
411	15637	363907
412	15672	363799
413	15700	363527
414	15728	363270
415	15759	363079
416	15786	362797
417	15817	362598
418	15861	362687
419	15891	362467
420	15916	362155
421	15946	361934
422	15976	361717
423	16004	361466
424	16048	361560
425	16080	361396
426	16111	361216
427	16154	361285
428	16185	361103
429	16219	360986
430	16250	360788
431	16276	360499
432	16298	360119
433	16336	360071
434	16357	359677
435	16379	359307
436	16638	364104
437	16759	365879
438	16791	365702
439	16823	365534
440	16850	365254
441	16885	365145
442	16923	365100
443	16950	364824
444	16979	364575
445	17022	364649
446	17052	364437
447	17085	364282
448	17115	364084
449	17150	363976
450	17183	363826
451	17214	363645
452	17237	363288
453	17263	362982
454	17293	362784
455	17324	362589
456	17353	362368
457	17400	362520
458	17432	362355
459	17462	362158
460	17511	362353
461	17539	362106
462	17571	361943
463	17601	361745
464	17630	361522
465	17659	361302
466	17702	361364
467	17726	361046
468	17751	360751
469	18047	365940
470	18148	367166
471	18178	366967
472	18215	366895
473	18246	366692
474	18279	366551
475	18313	366418
476	18346	366285
477	18376	366059
478	18405	365847
479	18438	365703
480	18472	365565
481	18497	365267
482	18521	364952
483	18550	364726
484	18579	364495
485	18615	364426
486	18647	364258
487	18706	364620
488	18745	364589
489	18772	364345
490	18802	364140
491	18834	363981
492	18863	363767
493	18891	363530
494	18930	363498
495	18958	363262
496	18983	362984
497	19011	362754
498	19040	362523
499	19070	362348
500	19116	362451
501	19399	367048
502	19506	368290
503	19544	368245
504	19570	367962
505	19598	367730
506	19624	367442
507	19658	367312
508	19684	367052
509	19711	366796
510	19749	366737
511	19775	366466
512	19801	366185
513	19839	366137
514	19866	365899
515	19889	365569
516	19918	365352
517	19947	365145
518	19988	365141
519	20023	365035
520	20061	364989
521	20090	364785
522	20127	364724
523	20164	364655
524	20194	364470
525	20229	364354
526	20254	364080
527	20288	363966
528	20326	363909
529	20357	363738
530	20380	363440
531	20417	363369
532	20443	363113
533	20468	362842
534	20744	367004
535	20867	368453
536	20895	368227
537	20927	368063
538	20959	367904
539	20984	367611
540	21016	367464
541	21044	367237
542	21069	366952
543	21099	366751
544	21127	366538
545	21151	366234
546	21179	366007
547	21208	365802
548	21232	365517
549	21266	365403
550	21300	365283
551	21325	365004
552	21368	365033
553	21392	364753
554	21421	364558
555	21474	364763
556	21502	364540
557	21529	364308
558	21558	364095
559	21588	363920
560	21613	363648
561	21648	363549
562	21674	363315
563	21700	363063
564	21728	362841
565	21753	362588
566	21776	362286
567	21813	362220
568	21838	361958
569	22024	364370
570	22206	366693
571	22239	366570
572	22282	366584
573	22316	366472
574	22347	366307
575	22383	366224
576	22406	365926
577	22433	365684
578	22465	365545
579	22491	365288
580	22520	365103
581	22554	364987
582	22607	365172
583	22636	364976
584	22663	364750
585	22695	364601
586	22719	364327
587	22745	364089
588	22771	363842
589	22795	363575
590	22824	363377
591	22852	363176
592	22882	362990
593	22906	362729
594	22934	362523
595	22960	362281
596	22992	362140
597	23024	361993
598	23056	361855
599	23084	361658
600	23131	361745
601	23159	361547
602	23186	361337
603	23386	363806
604	23573	366064
605	23596	365788
606	23629	365646
607	23657	365444
608	23688	365284
609	23718	365113
610	23748	364928
611	23770	364636
612	23794	364364
613	23820	364130
614	23844	363877
615	23865	363566
616	23900	363460
617	23924	363199
618	23951	362989
619	23996	363046
620	24023	362830
621	24052	362647
622	24087	362554
623	24115	362351
624	24137	362063
625	24165	361860
626	24189	361603
627	24217	361404
628	24244	361207
629	24275	361055
630	24301	360821
631	24336	360734
632	24366	360562
633	24391	360325
634	24432	360325
635	24481	360445
636	24515	360341
637	24552	360281
638	24577	360046
639	24867	363680
640	24958	364408
641	24990	364271
642	25017	364059
643	25058	364043
644	25087	363862
645	25114	363651
646	25146	363521
647	25165	363191
648	25188	362924
649	25212	362671
650	25236	362418
651	25260	362173
652	25286	361946
653	25320	361839
654	25339	361524
655	25365	361297
656	25395	361146
657	25419	360895
658	25445	360676
659	25473	360492
660	25492	360172
661	25517	359948
662	25547	359790
663	25571	359546
664	25595	359294
665	25642	359381
666	25664	359109
667	25683	358799
668	25707	358553
669	25739	358426
670	25762	358181
671	25783	357895
672	25812	357735
673	25835	357473
674	25856	357201
675	25895	357170
676	25919	356942
677	25944	356720
678	26165	359191
679	26313	360646
680	26339	360434
681	26373	360330
682	26402	360165
683	26424	359892
684	26447	359646
685	26473	359434
686	26494	359157
687	26518	358923
688	26550	358800
689	26570	358508
690	26594	358270
691	26622	358096
692	26646	357864
693	26668	357597
694	26695	357410
695	26722	357222
696	26745	356975
697	26771	356768
698	26789	356462
699	26807	356152
700	26825	355847
701	26871	355911
702	26894	355677
703	26918	355446
704	26948	355302
705	26975	355111
706	27011	355050
707	27046	354962
708	27087	354971
709	27122	354882
710	27161	354858
711	27193	354736
712	27268	355175
713	27363	355874
714	27401	355830
715	27710	359313
716	27843	360492
717	27890	360558
718	27924	360450
719	27957	360336
720	27995	360294
721	28024	360126
722	28050	359920
723	28080	359765
724	28112	359641
725	28145	359538
726	28188	359542
727	28219	359414
728	28243	359179
729	28274	359047
730	28306	358918
731	28332	358723
732	28360	358551
733	28389	358387
734	28415	358192
735	28446	358049
736	28479	357945
737	28522	357967
738	28551	357804
739	28575	357579
740	28628	357721
741	28652	357502
742	28679	357314
743	28709	357173
744	28741	357050
745	28766	356846
746	28790	356624
747	28917	357683
748	29178	360391
749	29213	360305
750	29243	360153
751	29283	360122
752	29312	359966
753	29339	359778
754	29369	359624
755	29399	359477
756	29428	359326
757	29459	359186
758	29489	359047
759	29516	358861
760	29542	358669
761	29568	358470
762	29604	358398
763	29631	358213
764	29656	358005
765	29700	358030
766	29725	357833
767	29751	357643
768	29793	357635
769	29819	357448
770	29851	357333
771	29885	357229
772	29912	357051
773	29937	356854
774	29972	356773
775	29994	356530
776	30019	356329
777	30042	356103
778	30081	356072
779	30102	355827
780	30161	356024
781	30188	355849
782	30465	358625
783	30556	359194
784	30587	359064
785	30620	358949
786	30643	358731
787	30669	358533
788	30693	358320
789	30721	358156
790	30747	357964
791	30772	357771
792	30794	357533
793	30825	357409
794	30852	357229
795	30878	357039
796	30903	356846
797	30928	356650
798	30954	356460
799	30981	356289
800	31010	356133
801	31036	355948
802	31075	355922
803	31105	355782
804	31131	355599
805	31161	355456
806	31184	355244
807	31206	355014
808	31228	354787
809	31274	354834
810	31293	354569
811	31320	354396
812	31348	354238
813	31375	354074
814	31401	353890
815	31424	353677
816	31450	353505
817	31475	353306
818	31497	353086
819	31623	354028
820	31875	356378
821	31911	356308
822	31941	356174
823	31968	355998
824	31992	355794
825	32020	355636
826	32046	355460
827	32072	355278
828	32102	355144
829	32141	355101
830	32165	354900
831	32186	354672
832	32211	354477
833	32232	354247
834	32254	354027
835	32291	353965
836	32315	353773
837	32337	353555
838	32364	353385
839	32388	353193
840	32411	352975
841	32447	352910
842	32474	352752
843	32499	352562
844	32537	352519
845	32562	352333
846	32593	352218
847	32640	352271
848	32680	352248
849	32719	352216
850	32758	352183
851	32794	352116
852	32818	351928
853	32849	351809
854	32876	351639
855	33046	353008
856	33265	354894
857	33302	354834
858	33336	354747
859	33372	354679
860	33396	354484
861	33426	354347
862	33455	354209
863	33482	354049
864	33509	353886
865	33551	353878
866	33579	353724
867	33606	353565
868	33643	353511
869	33674	353389
870	33701	353229
871	33728	353065
872	33750	352857
873	33777	352691
874	33800	352487
875	33827	352329
876	33856	352196
877	33893	352137
878	33920	351973
879	33947	351818
880	33985	351772
881	34014	351641
882	34042	351493
883	34077	351413
884	34101	351228
885	34139	351177
886	34169	351053
887	34194	350882
888	34214	350647
889	34249	350573
890	34353	351206
891	34583	353128
892	34657	353443
893	34685	353297
894	34717	353189
895	34746	353047
896	34771	352870
897	34811	352846
898	34860	352912
899	34886	352745
900	34910	352551
901	34945	352472
902	34965	352244
903	34994	352114
904	35023	351972
905	35047	351789
906	35074	351636
907	35111	351577
908	35135	351395
909	35161	351225
910	35191	351105
911	35218	350950
912	35255	350890
913	35298	350899
914	35323	350728
915	35350	350576
916	35380	350443
917	35411	350332
918	35442	350217
919	35469	350072
920	35495	349908
921	35521	349743
922	35561	349719
923	35586	349551
924	35612	349386
925	35800	350818
926	35991	352266
927	36037	352300
928	36074	352238
929	36102	352098
930	36130	351954
931	36158	351808
932	36193	351735
933	36219	351566
934	36251	351463
935	36280	351332
936	36308	351192
937	36338	351068
938	36370	350959
939	36401	350846
940	36434	350757
941	36467	350656
942	36499	350560
943	36536	350500
944	36565	350371
945	36597	350265
946	36627	350150
947	36657	350023
948	36686	349894
949	36713	349741
950	36748	349669
951	36778	349545
952	36804	349390
953	36827	349200
954	36853	349044
955	36880	348902
956	36908	348756
957	36934	348601
958	36970	348538
959	37084	349212
960	37430	352067
961	37466	351999
962	37501	351920
963	37538	351862
964	37576	351821
965	37615	351781
966	37652	351719
967	37693	351705
968	37729	351638
969	37762	351543
970	37802	351514
971	37836	351423
972	37866	351309
973	37897	351191
974	37928	351084
975	37954	350927
976	37987	350827
977	38014	350681
978	38045	350571
979	38078	350480
980	38104	350322
981	38124	350106
982	38150	349950
983	38189	349918
984	38219	349799
985	38247	349658
986	38282	349584
987	38311	349458
988	38335	349281
989	38391	349400
990	38421	349281
991	38482	349446
992	38888	352735
993	38921	352644
994	38957	352571
995	38994	352514
996	39028	352428
997	39055	352278
998	39082	352135
999	39113	352017
1000	39136	351839
1001	39163	351691
1002	39194	351580
1003	39226	351475
1004	39267	351454
1005	39300	351359
1006	39333	351266
1007	39377	351268
1008	39406	351143
1009	39436	351023
1010	39481	351037
1011	39518	350977
1012	39550	350879
1013	39579	350751
1014	39610	350641
1015	39636	350484
1016	39664	350352
1017	39691	350202
1018	39734	350201
1019	39770	350135
1020	39800	350020
1021	39845	350030
1022	39876	349926
1023	39934	350054
1024	40270	352610
1025	40316	352629
1026	40347	352521
1027	40384	352464
1028	40421	352399
1029	40460	352364
1030	40499	352317
1031	40525	352164
1032	40557	352064
1033	40597	352032
1034	40627	351906
1035	40656	351778
1036	40713	351899
1037	40737	351728
1038	40766	351600
1039	40798	351495
1040	40825	351353
1041	40854	351223
1042	40897	351218
1043	40924	351071
1044	40948	350899
1045	40985	350846
1046	41009	350673
1047	41037	350544
1048	41078	350521
1049	41105	350375
1050	41132	350233
1051	41169	350173
1052	41193	350007
1053	41220	349865
1054	41244	349700
1055	41270	349549
1056	41391	350200
1057	41664	352141
1058	41693	352015
1059	41722	351888
1060	41751	351763
1061	41779	351621
1062	41808	351498
1063	41834	351349
1064	41857	351167
1065	41883	351023
1066	41916	350931
1067	41942	350774
1068	41966	350610
1069	41999	350517
1070	42021	350336
1071	42047	350190
1072	42077	350068
1073	42102	349909
1074	42125	349735
1075	42157	349639
1076	42180	349468
1077	42207	349324
1078	42245	349275
1079	42273	349151
1080	42305	349050
1081	42337	348949
1082	42366	348830
1083	42394	348695
1084	42425	348593
1085	42446	348407
1086	42473	348265
1087	42526	348342
1088	42562	348277
1089	42597	348202
1090	42638	348181
1091	42767	348880
1092	43040	350741
1093	43073	350648
1094	43106	350558
1095	43143	350505
1096	43177	350419
1097	43205	350289
1098	43236	350179
1099	43264	350051
1100	43288	349889
1101	43318	349772
1102	43360	349752
1103	43387	349611
1104	43411	349454
1105	43447	349385
1106	43479	349286
1107	43503	349124
1108	43531	348998
1109	43557	348850
1110	43588	348743
1111	43623	348674
1112	43644	348485
1113	43676	348393
1114	43716	348356
1115	43743	348224
1116	43767	348063
1117	43796	347944
1118	43821	347790
1119	43843	347618
1120	43868	347466
1121	43891	347297
1122	43917	347156
1123	43951	347075
1124	43975	346915
1125	43997	346747
1126	44028	346644
1127	44195	347610
1128	44438	349174
1129	44476	349118
1130	44507	349014
1131	44544	348959
1132	44577	348870
1133	44606	348747
1134	44635	348630
1135	44673	348577
1136	44709	348511
1137	44736	348377
1138	44774	348326
1139	44800	348183
1140	44827	348051
1141	44859	347956
1142	44886	347822
1143	44911	347672
1144	44947	347606
1145	44972	347460
1146	44998	347316
1147	45054	347404
1148	45081	347269
1149	45108	347142
1150	45145	347085
1151	45173	346959
1152	45202	346843
1153	45235	346751
1154	45262	346619
1155	45282	346432
1156	45314	346340
1157	45340	346199
1158	45365	346053
1159	45395	345941
1160	45420	345799
1161	45545	346412
1162	45813	348115
1163	45844	348009
1164	45868	347855
1165	45900	347754
1166	45941	347728
1167	45969	347602
1168	46003	347527
1169	46036	347441
1170	46065	347322
1171	46092	347190
1172	46121	347072
1173	46152	346969
1174	46186	346891
1175	46210	346736
1176	46238	346612
1177	46276	346559
1178	46305	346444
1179	46334	346329
1180	46371	346276
1181	46398	346142
1182	46430	346051
