iter	Passed	Remaining
0	45	452097
1	74	371532
2	110	367735
3	145	364420
4	170	341209
5	196	327502
6	224	319921
7	248	310870
8	274	304392
9	300	300493
10	328	298486
11	355	295889
12	383	294967
13	410	292457
14	434	288935
15	462	288653
16	487	286295
17	512	284259
18	536	282067
19	561	280234
20	585	278242
21	674	306006
22	704	305669
23	728	302883
24	753	300646
25	778	298704
26	811	299787
27	836	297905
28	862	296554
29	885	294333
30	915	294567
31	942	293701
32	970	293094
33	1034	303333
34	1072	305229
35	1095	303221
36	1135	305799
37	1163	305056
38	1189	303786
39	1214	302307
40	1240	301391
41	1267	300418
42	1292	299359
43	1317	298223
44	1342	296985
45	1370	296650
46	1401	296714
47	1429	296391
48	1460	296562
49	1485	295681
50	1511	294852
51	1538	294413
52	1570	294766
53	1597	294243
54	1624	293821
55	1652	293506
56	1681	293268
57	1710	293195
58	1738	292961
59	1790	296587
60	1827	297746
61	1855	297348
62	1915	302100
63	1972	306207
64	2002	306054
65	2027	305212
66	2057	304992
67	2080	303893
68	2106	303150
69	2136	303044
70	2161	302296
71	2209	304684
72	2265	308010
73	2292	307490
74	2318	306821
75	2347	306489
76	2376	306246
77	2403	305753
78	2430	305235
79	2456	304600
80	2487	304628
81	2515	304296
82	2545	304139
83	2574	303944
84	2602	303587
85	2629	303114
86	2657	302855
87	2689	302984
88	2717	302647
89	2748	302690
90	2776	302299
91	2813	303000
92	2844	303018
93	2877	303236
94	2904	302811
95	2931	302426
96	2962	302497
97	3000	303128
98	3026	302682
99	3053	302292
100	3081	301994
101	3109	301708
102	3143	302085
103	3171	301792
104	3197	301349
105	3282	306433
106	3313	306393
107	3339	305899
108	3372	305985
109	3401	305859
110	3429	305546
111	3457	305258
112	3485	304973
113	3510	304399
114	3538	304136
115	3566	303850
116	3593	303525
117	3619	303129
118	3648	302931
119	3671	302303
120	3699	302034
121	3726	301696
122	3754	301483
123	3782	301294
124	3851	304274
125	3881	304184
126	3914	304310
127	3940	303893
128	3970	303833
129	4006	304184
130	4034	303977
131	4062	303691
132	4170	309419
133	4220	310747
134	4255	310980
135	4290	311180
136	4320	311023
137	4348	310762
138	4375	310427
139	4402	310066
140	4430	309818
141	4508	312979
142	4569	314982
143	4601	314942
144	4629	314664
145	4657	314370
146	4687	314193
147	4717	314048
148	4748	313936
149	4777	313724
150	4809	313678
151	4838	313456
152	4866	313226
153	4986	318825
154	5021	318967
155	5045	318406
156	5069	317814
157	5095	317393
158	5123	317094
159	5153	316936
160	5184	316850
161	5250	318877
162	5290	319257
163	5317	318946
164	5387	321155
165	5420	321136
166	5449	320892
167	5479	320676
168	5509	320507
169	5535	320069
170	5564	319870
171	5594	319643
172	5621	319308
173	5650	319113
174	5677	318746
175	5703	318369
176	5729	317979
177	5771	318479
178	5815	319093
179	5842	318722
180	5873	318604
181	5904	318499
182	5933	318289
183	5962	318108
184	5992	317925
185	6025	317929
186	6051	317568
187	6078	317227
188	6109	317165
189	6142	317145
190	6167	316729
191	6196	316554
192	6229	316533
193	6255	316178
194	6282	315908
195	6312	315775
196	6337	315353
197	6365	315100
198	6393	314907
199	6424	314792
200	6454	314649
201	6566	318527
202	6606	318835
203	6636	318661
204	6688	319591
205	6715	319300
206	6743	319027
207	6770	318710
208	6799	318520
209	6828	318335
210	6857	318139
211	6906	318880
212	6933	318596
213	6961	318352
214	6990	318156
215	7022	318097
216	7056	318123
217	7087	318046
218	7117	317861
219	7142	317533
220	7163	316981
221	7196	316954
222	7223	316701
223	7247	316299
224	7273	315985
225	7301	315762
226	7327	315472
227	7351	315085
228	7381	314967
229	7406	314595
230	7441	314689
231	7483	315061
232	7511	314861
233	7536	314523
234	7601	315852
235	7645	316300
236	7677	316277
237	7706	316110
238	7737	315992
239	7761	315616
240	7788	315380
241	7815	315128
242	7843	314922
243	7870	314699
244	7898	314507
245	7926	314286
246	7953	314033
247	7978	313741
248	8019	314034
249	8051	313989
250	8076	313714
251	8103	313461
252	8133	313339
253	8159	313091
254	8185	312809
255	8211	312556
256	8239	312348
257	8263	312027
258	8295	312003
259	8326	311911
260	8392	313147
261	8426	313202
262	8456	313072
263	8486	312976
264	8512	312710
265	8539	312481
266	8561	312106
267	8588	311892
268	8628	312129
269	8660	312098
270	8692	312057
271	8721	311920
272	8746	311624
273	8778	311619
274	8806	311436
275	8841	311514
276	8870	311365
277	8896	311134
278	8925	310969
279	8956	310910
280	8987	310855
281	9017	310752
282	9056	310961
283	9086	310867
284	9116	310758
285	9146	310665
286	9175	310521
287	9203	310358
288	9228	310086
289	9258	309996
290	9288	309909
291	9316	309732
292	9346	309637
293	9375	309525
294	9410	309575
295	9435	309328
296	9460	309068
297	9493	309068
298	9525	309052
299	9556	309003
300	9586	308907
301	9610	308606
302	9637	308443
303	9664	308233
304	9692	308090
305	9717	307851
306	9749	307824
307	9781	307800
308	9813	307769
309	9905	309630
310	9937	309587
311	9963	309370
312	9991	309234
313	10023	309185
314	10054	309141
315	10090	309217
316	10123	309241
317	10153	309134
318	10183	309043
319	10213	308953
320	10244	308904
321	10279	308954
322	10306	308789
323	10339	308792
324	10371	308748
325	10398	308579
326	10463	309525
327	10507	309832
328	10540	309825
329	10571	309771
330	10597	309565
331	10628	309503
332	10657	309399
333	10684	309225
334	10713	309104
335	10736	308816
336	10768	308769
337	10800	308744
338	10828	308588
339	10854	308408
340	10881	308235
341	10910	308117
342	10938	307980
343	10969	307922
344	10994	307688
345	11021	307506
346	11051	307422
347	11078	307257
348	11115	307390
349	11146	307316
350	11176	307239
351	11209	307242
352	11241	307207
353	11268	307044
354	11299	307000
355	11326	306840
356	11353	306678
357	11443	308217
358	11477	308240
359	11520	308480
360	11554	308510
361	11579	308303
362	11611	308273
363	11642	308194
364	11673	308157
365	11707	308167
366	11753	308499
367	11791	308638
368	11824	308634
369	11857	308610
370	11885	308484
371	11916	308424
372	11947	308353
373	11977	308281
374	12005	308141
375	12035	308057
376	12061	307866
377	12088	307716
378	12133	308013
379	12162	307896
380	12190	307765
381	12223	307755
382	12249	307577
383	12275	307393
384	12306	307341
385	12330	307117
386	12359	307016
387	12388	306895
388	12421	306891
389	12448	306735
390	12476	306616
391	12505	306520
392	12536	306457
393	12571	306503
394	12599	306368
395	12624	306174
396	12653	306076
397	12683	305988
398	12715	305962
399	12754	306101
400	12775	305819
401	12803	305703
402	12833	305608
403	12862	305511
404	12902	305673
405	12931	305567
406	12961	305496
407	12990	305412
408	13014	305196
409	13040	305016
410	13071	304962
411	13096	304789
412	13125	304688
413	13164	304808
414	13196	304802
415	13226	304708
416	13256	304640
417	13289	304636
418	13319	304578
419	13347	304438
420	13376	304358
421	13405	304262
422	13436	304214
423	13462	304052
424	13487	303865
425	13514	303728
426	13544	303653
427	13574	303582
428	13630	304094
429	13660	304015
430	13683	303795
431	13714	303750
432	13745	303711
433	13774	303613
434	13806	303578
435	13837	303528
436	13862	303353
437	13891	303264
438	13925	303276
439	13951	303137
440	13980	303044
441	14011	302994
442	14038	302849
443	14116	303817
444	14153	303897
445	14192	304026
446	14224	304000
447	14252	303891
448	14282	303812
449	14312	303740
450	14339	303615
451	14366	303469
452	14396	303398
453	14427	303369
454	14452	303193
455	14482	303124
456	14514	303084
457	14539	302918
458	14571	302885
459	14603	302864
460	14629	302705
461	14656	302587
462	14732	303460
463	14769	303533
464	14800	303489
465	14827	303351
466	14858	303305
467	14886	303205
468	14917	303151
469	14948	303095
470	14976	302991
471	15004	302884
472	15029	302712
473	15055	302565
474	15084	302482
475	15111	302359
476	15141	302280
477	15170	302208
478	15209	302306
479	15236	302193
480	15266	302130
481	15296	302066
482	15328	302036
483	15356	301932
484	15387	301890
485	15418	301841
486	15450	301817
487	15481	301761
488	15537	302210
489	15573	302245
490	15602	302164
491	15633	302111
492	15667	302129
493	15694	302014
494	15726	301977
495	15757	301936
496	15786	301841
497	15814	301741
498	15844	301680
499	15887	301866
500	15917	301800
501	15946	301712
502	15973	301592
503	16003	301524
504	16031	301416
505	16081	301725
506	16153	302451
507	16181	302344
508	16210	302272
509	16247	302335
510	16277	302255
