iter	Passed	Remaining
354	73862	2006761
355	74071	2006595
356	74275	2006277
357	74482	2006046
358	74683	2005641
359	74885	2005280
360	75095	2005106
361	75301	2004851
362	75515	2004809
363	75722	2004558
364	75922	2004134
365	76135	2004057
366	76337	2003715
367	76543	2003433
368	76747	2003121
369	76943	2002623
370	77139	2002081
371	77344	2001805
372	77540	2001291
373	77747	2001054
374	77946	2000637
375	78142	2000117
376	78338	1999611
377	78537	1999173
378	78552	1994081
379	78757	1993812
380	78956	1993382
381	79147	1992769
382	79356	1992609
383	79557	1992243
384	79754	1991789
385	79951	1991332
386	80153	1991003
387	80355	1990671
388	80551	1990172
389	80769	1990237
390	80978	1990071
391	81179	1989733
392	81381	1989405
393	81577	1988925
394	81772	1988412
395	81976	1988141
396	82178	1987800
397	82372	1987290
398	82580	1987103
399	82784	1986831
400	83000	1986846
401	83199	1986436
402	83391	1985873
403	83598	1985663
404	83795	1985233
405	83992	1984782
406	84189	1984345
407	84380	1983779
408	84580	1983401
409	84780	1983039
410	84983	1982748
411	85183	1982379
412	85380	1981940
413	85585	1981694
414	85790	1981453
415	86006	1981447
416	86214	1981278
417	86406	1980739
418	86645	1981261
419	86870	1981467
420	87084	1981436
421	87285	1981093
422	87485	1980735
423	87703	1980781
424	87898	1980305
425	88108	1980169
426	88320	1980069
427	88517	1979649
428	88731	1979592
429	88924	1979095
430	89134	1978959
431	89341	1978739
432	89547	1978513
433	89754	1978321
434	89957	1978041
435	90162	1977778
436	90370	1977597
437	90587	1977618
438	90798	1977497
439	91001	1977214
440	91206	1976974
441	91406	1976619
442	91598	1976091
443	91801	1975806
444	91995	1975314
445	92196	1974997
446	92396	1974647
447	92597	1974318
448	92798	1973973
449	93000	1973687
450	93193	1973191
451	93392	1972806
452	93581	1972240
453	93776	1971795
454	93990	1971736
455	94184	1971271
456	94411	1971485
457	94610	1971113
458	94800	1970571
459	95000	1970236
460	95201	1969917
461	95411	1969764
462	95615	1969522
463	95815	1969170
464	96017	1968882
465	96218	1968559
466	96432	1968509
467	96634	1968208
468	96837	1967928
469	97034	1967537
470	97238	1967272
471	97438	1966929
472	97643	1966698
473	97846	1966421
474	98072	1966618
475	98276	1966358
476	98486	1966229
477	98696	1966084
478	98952	1966861
479	99187	1967224
480	99397	1967087
481	99605	1966889
482	99804	1966543
483	100029	1966694
484	100247	1966707
485	100452	1966478
486	100657	1966234
487	100865	1966050
488	101113	1966645
489	101338	1966801
490	101549	1966677
491	101754	1966431
492	101953	1966064
493	102240	1967399
494	102508	1968367
495	102713	1968114
496	102929	1968083
497	103133	1967826
498	103355	1967896
499	103574	1967909
500	103817	1968397
501	104061	1968870
502	104299	1969243
503	104533	1969548
504	104780	1970078
505	105031	1970681
506	105287	1971389
507	105545	1972124
508	105795	1972693
509	106048	1973332
510	106290	1973765
511	106517	1973905
512	106741	1973988
513	106960	1973979
514	107183	1974054
515	107408	1974152
516	107625	1974107
517	107864	1974457
518	108083	1974456
519	108312	1974623
520	108552	1974992
521	108776	1975063
522	108994	1975032
523	109221	1975154
524	109466	1975609
525	109699	1975840
526	109948	1976356
527	110167	1976332
528	110360	1975845
529	110572	1975697
530	110774	1975376
531	110982	1975155
532	111187	1974880
533	111391	1974583
534	111611	1974576
535	111831	1974573
536	112026	1974129
537	112232	1973879
538	112435	1973568
539	112656	1973576
540	112864	1973346
541	113076	1973199
542	113282	1972945
543	113496	1972835
544	113702	1972580
545	113938	1972850
546	114153	1972755
547	114358	1972467
548	114584	1972571
549	114833	1973054
550	115079	1973484
551	115313	1973694
552	115530	1973628
553	115763	1973830
554	115997	1974048
555	116205	1973817
556	116415	1973637
557	116628	1973488
558	116829	1973150
559	117037	1972911
560	117237	1972560
561	117432	1972117
