iter	RMSE
0	98.57225172
1	96.50900177
2	94.5284322
3	92.63641079
4	90.8207235
5	89.0140682
6	87.3468599
7	85.73571156
8	84.20082796
9	82.71490697
10	81.27528416
11	79.9208452
12	78.63264973
13	77.39201815
14	76.20694338
15	75.07495546
16	73.99450839
17	72.90521442
18	71.90008099
19	70.92021988
20	70.02226018
21	69.02256871
22	68.01657839
23	67.04576046
24	66.12490481
25	65.23675089
26	64.30964047
27	63.50326647
28	62.72180452
29	61.98533145
30	61.20933824
31	60.53968117
32	59.905628
33	59.29114087
34	58.70579593
35	58.16128993
36	57.62148781
37	57.1120256
38	56.63912847
39	56.12127325
40	55.68653946
41	55.26534029
42	54.8804003
43	54.50465397
44	54.14500758
45	53.74299379
46	53.42748868
47	53.0737778
48	52.78365015
49	52.51786251
50	52.1948685
51	51.94397487
52	51.65826455
53	51.37068938
54	51.15268842
55	50.95067601
56	50.69416358
57	50.51314375
58	50.26822795
59	50.09491455
60	49.88697708
61	49.74171936
62	49.6007561
63	49.46554944
64	49.28567744
65	49.1502541
66	48.98002443
67	48.82153994
68	48.72452824
69	48.64373723
70	48.54992781
71	48.43082011
72	48.28184159
73	48.20510034
74	48.11672295
75	48.02871662
76	47.96075472
77	47.87800317
78	47.75909073
79	47.64364044
80	47.5765483
81	47.50593132
82	47.4509424
83	47.34806757
84	47.25797507
85	47.20436747
86	47.15267687
87	47.1043931
88	47.06653943
89	47.0220097
90	46.97211454
91	46.89610283
92	46.84847273
93	46.80095517
94	46.7498113
95	46.67661226
96	46.63624489
97	46.60441153
98	46.52828953
99	46.49605293
100	46.45958205
101	46.40205286
102	46.37200581
103	46.33125438
104	46.26786989
105	46.2056192
106	46.13348067
107	46.11197492
108	46.08107576
109	46.01923438
110	45.99536473
111	45.9621769
112	45.92594494
113	45.90501868
114	45.88395146
115	45.83709231
116	45.81575922
117	45.78874249
118	45.76572126
119	45.74055104
120	45.72536318
121	45.70772221
122	45.66293416
123	45.62292289
124	45.57153517
125	45.56096591
126	45.54524862
127	45.50136214
128	45.4548531
129	45.43192211
130	45.4142072
131	45.4010863
132	45.35459983
133	45.33509205
134	45.31637733
135	45.29152436
136	45.26510265
137	45.24413277
138	45.21120239
139	45.1761024
140	45.16258638
141	45.14001907
142	45.13089749
143	45.10519506
144	45.06852984
145	45.03166234
146	45.00915884
147	44.99457994
148	44.98378224
149	44.97341609
150	44.95579719
151	44.9482102
152	44.9164205
153	44.89395415
154	44.87639946
155	44.85996778
156	44.82926595
157	44.81323528
158	44.79784878
159	44.78798937
160	44.77121073
161	44.74917044
162	44.73758254
163	44.72016491
164	44.70680018
165	44.69701204
166	44.68257985
167	44.66029863
168	44.65357808
169	44.63007918
170	44.61866792
171	44.60750227
172	44.57548231
173	44.56389906
174	44.53534345
175	44.52505559
176	44.50747317
177	44.48808674
178	44.48012379
179	44.46847405
180	44.4588194
181	44.44575939
182	44.44135615
183	44.43044226
184	44.42487317
185	44.41655308
186	44.40639733
187	44.393657
188	44.38463539
189	44.37618968
190	44.35541196
191	44.33882879
192	44.33149128
193	44.31065612
194	44.29831893
195	44.28513296
196	44.27978141
197	44.27013572
198	44.25832239
199	44.25221639
200	44.24091389
201	44.22110361
202	44.20892165
203	44.2078435
204	44.19151359
205	44.16311541
206	44.15415516
207	44.14186322
208	44.13328567
209	44.12782122
210	44.1237137
211	44.12189726
212	44.09877643
213	44.09296488
214	44.07443566
215	44.06379053
216	44.05254688
217	44.04276551
218	44.03036565
219	44.01802007
220	44.00980585
221	43.994679
222	43.98705286
223	43.98329424
224	43.97838608
225	43.96973164
226	43.95974013
227	43.9430931
228	43.93097981
229	43.9222584
230	43.9091609
231	43.9011616
232	43.89202738
233	43.8795544
234	43.87041421
235	43.8619004
236	43.85701248
237	43.85064248
238	43.8481841
239	43.84213932
240	43.83156703
241	43.82239314
242	43.81778666
243	43.81040851
244	43.80635043
245	43.80005813
246	43.79329432
247	43.79167913
248	43.7724973
249	43.76182789
250	43.75301604
251	43.74392065
252	43.72378209
253	43.71377935
254	43.70204407
255	43.69218503
256	43.68901412
257	43.6760986
258	43.66524998
259	43.66052305
260	43.64475271
261	43.63476784
262	43.62639223
263	43.61265701
264	43.60172743
265	43.59560408
266	43.59248445
267	43.58583018
268	43.57381211
269	43.56636008
270	43.55754569
271	43.54165012
272	43.52426598
273	43.5170063
274	43.51172483
275	43.50804711
276	43.500121
277	43.49556553
278	43.49526774
279	43.47628159
280	43.4695819
281	43.44937084
282	43.44654842
283	43.44492626
284	43.44282101
285	43.43745128
286	43.43379133
287	43.42570296
288	43.42103471
289	43.41480659
290	43.40403083
291	43.39913873
292	43.39526533
293	43.38965798
294	43.38147616
295	43.35957409
296	43.3491214
297	43.34233247
298	43.33751894
299	43.32129691
300	43.31143389
301	43.30055311
302	43.2854278
303	43.2770775
304	43.27184606
305	43.25747327
306	43.25406978
307	43.25371436
308	43.2505493
309	43.24388032
310	43.23890222
311	43.22830038
312	43.21583315
313	43.20747045
314	43.19899087
315	43.1976434
316	43.19113818
317	43.17715321
318	43.16665456
319	43.16516856
320	43.16229131
321	43.15758255
322	43.15009169
323	43.14618447
324	43.13736724
325	43.12922555
326	43.12496269
327	43.12060092
328	43.11803607
329	43.11653447
330	43.11259896
331	43.10582512
332	43.0951328
333	43.08606881
334	43.08120334
335	43.07818508
336	43.07792203
337	43.07006503
338	43.06436126
339	43.05840624
340	43.05116605
341	43.03637694
342	43.02552467
343	43.0232228
344	43.01504796
345	43.00943539
346	43.00264753
347	42.99258297
348	42.98674348
349	42.98152644
350	42.97818969
351	42.96489493
352	42.95793862
353	42.9545611
354	42.95108714
355	42.94335785
356	42.94216405
357	42.93643963
358	42.92874269
359	42.92402267
360	42.91377451
361	42.90452073
362	42.89168096
363	42.88169479
364	42.87698359
365	42.87286146
366	42.86219302
367	42.85715428
368	42.85179371
