iter	Passed	Remaining
401	16583	65922
402	16613	65835
403	16643	65749
404	16669	65650
405	16707	65594
406	16736	65505
407	16768	65428
408	16801	65359
409	16836	65292
410	16882	65269
411	16925	65235
412	16954	65149
413	16981	65054
414	17019	65000
415	17048	64916
416	17088	64870
417	17132	64840
418	17161	64756
419	17190	64668
420	17312	64933
421	17458	65283
422	17491	65211
423	17524	65139
424	17553	65052
425	17579	64954
426	17611	64877
427	17638	64783
428	17667	64699
429	17705	64644
430	17734	64559
431	17761	64466
432	17798	64413
433	17824	64314
434	17863	64266
435	17891	64179
436	17919	64091
437	17954	64027
438	17987	63960
439	18017	63878
440	18045	63794
441	18077	63720
442	18106	63639
443	18147	63599
444	18190	63564
445	18220	63486
446	18256	63427
447	18301	63402
448	18343	63364
449	18373	63287
450	18413	63242
451	18450	63188
452	18700	63861
453	18813	64064
454	18846	63993
455	18885	63946
456	18937	63940
457	18971	63872
458	19018	63851
459	19054	63790
460	19082	63705
461	19113	63630
462	19147	63563
463	19178	63486
464	19205	63399
465	19242	63343
466	19264	63238
467	19293	63158
468	19340	63135
469	19372	63062
470	19399	62977
471	19425	62885
472	19451	62795
473	19478	62708
474	19506	62625
475	19538	62556
476	19563	62463
477	19593	62387
478	19636	62352
479	19665	62274
480	19701	62217
481	19733	62148
482	19760	62063
483	19821	62084
484	20038	62595
485	20075	62539
486	20102	62453
487	20135	62386
488	20167	62318
489	20192	62224
490	20231	62176
491	20253	62077
492	20296	62041
493	20325	61964
494	20355	61889
495	20384	61810
496	20444	61827
497	20475	61753
498	20518	61721
499	20554	61664
500	20583	61584
501	20618	61526
502	20652	61465
503	20682	61389
504	20732	61376
505	20761	61300
506	20792	61228
507	20838	61201
508	20882	61171
509	20917	61112
510	20969	61102
511	21017	61081
512	21060	61047
513	21394	61853
514	21433	61802
515	21535	61934
516	21584	61914
517	21618	61851
518	21647	61772
519	21693	61743
520	21733	61697
521	21761	61615
522	21789	61536
523	21862	61581
524	21894	61512
525	21931	61456
526	21960	61381
527	21992	61312
528	22018	61226
529	22048	61152
530	22079	61081
531	22101	60987
532	22130	60912
533	22161	60841
534	22187	60756
535	22213	60673
536	22255	60633
537	22283	60553
538	22309	60470
539	22353	60437
540	22385	60369
541	22430	60338
542	22758	61066
543	22799	61023
544	22835	60964
545	22869	60902
546	22899	60827
547	22927	60750
548	22961	60688
549	22985	60598
550	23011	60514
551	23058	60488
552	23088	60412
553	23117	60339
554	23154	60285
555	23190	60229
556	23221	60158
557	23262	60116
558	23293	60046
559	23339	60015
560	23373	59955
561	23408	59896
562	23436	59819
563	23477	59775
564	23506	59702
565	23534	59626
566	23591	59624
567	23621	59551
568	23653	59487
569	23690	59433
570	23718	59359
571	23756	59309
572	23896	59511
573	24028	59694
574	24058	59622
575	24125	59643
576	24157	59576
577	24185	59501
578	24218	59437
579	24241	59350
580	24273	59283
581	24309	59229
582	24339	59158
583	24369	59086
584	24409	59041
585	24441	58977
586	24469	58901
587	24499	58831
588	24529	58762
589	24565	58706
590	24622	58701
591	24651	58630
592	24682	58563
593	24716	58504
594	24748	58439
595	24783	58382
596	24837	58369
597	24867	58301
598	24899	58237
599	24937	58186
600	24968	58121
601	25000	58058
602	25264	58530
603	25418	58748
604	25451	58686
605	25496	58650
606	25530	58589
607	25562	58525
608	25606	58487
609	25637	58420
610	25673	58363
611	25698	58283
612	25725	58207
613	25748	58122
614	25778	58054
615	25809	57987
616	25833	57904
617	25870	57853
618	25897	57778
619	25926	57706
620	25958	57643
621	25993	57586
622	26017	57506
623	26041	57424
624	26092	57403
625	26122	57336
626	26154	57272
627	26184	57205
628	26214	57137
629	26244	57071
630	26278	57012
631	26303	56934
632	26333	56868
633	26369	56816
634	26410	56771
635	26737	57343
636	26779	57300
637	26814	57243
638	26883	57259
639	26926	57218
640	26954	57146
641	26983	57077
642	27020	57025
643	27047	56951
644	27075	56880
645	27127	56857
646	27152	56781
647	27180	56710
648	27217	56657
649	27244	56584
650	27274	56517
651	27305	56453
652	27347	56412
653	27374	56339
654	27404	56273
655	27438	56216
656	27467	56148
657	27491	56068
658	27532	56025
659	27565	55967
660	27589	55889
661	27631	55847
662	27655	55768
663	27689	55713
664	27715	55638
665	27754	55591
666	27928	55815
667	28023	55879
668	28062	55831
669	28092	55765
670	28126	55707
671	28156	55642
672	28183	55571
673	28208	55496
674	28271	55495
675	28296	55421
676	28330	55363
677	28366	55310
678	28406	55264
679	28437	55201
680	28472	55147
681	28525	55126
682	28564	55079
683	28613	55051
684	28650	55000
685	28684	54944
686	28720	54889
687	28751	54828
688	28780	54761
689	28809	54696
690	28836	54626
691	28867	54564
692	28896	54499
693	28920	54423
694	28946	54352
695	28973	54283
696	29119	54436
697	29349	54746
698	29393	54708
699	29441	54677
700	29492	54651
701	29522	54587
702	29560	54537
703	29590	54473
704	29637	54440
705	29668	54378
706	29697	54312
707	29738	54268
708	29797	54258
709	29838	54213
710	29873	54158
711	29909	54105
712	29934	54033
713	29965	53972
714	30027	53964
715	30053	53894
716	30083	53830
717	30117	53775
718	30146	53710
719	30171	53638
720	30207	53585
721	30236	53520
722	30260	53447
723	30291	53387
724	30333	53345
725	30380	53312
726	30715	53783
727	30753	53734
728	30786	53675
729	30822	53622
730	30862	53576
731	30885	53501
732	30915	53437
733	30955	53392
734	30988	53333
735	31017	53269
736	31056	53222
737	31087	53160
738	31118	53098
739	31144	53029
740	31169	52958
741	31206	52908
742	31245	52861
743	31273	52795
744	31306	52737
745	31345	52691
746	31370	52620
747	31393	52546
748	31430	52496
749	31460	52434
750	31491	52373
751	31525	52318
752	31573	52286
753	31603	52225
754	31648	52189
755	31678	52126
756	31708	52064
757	31756	52033
758	31981	52291
759	32020	52243
760	32049	52180
761	32106	52162
762	32147	52119
763	32172	52048
764	32205	51991
765	32235	51930
766	32257	51855
767	32288	51796
768	32328	51750
769	32358	51689
770	32389	51629
771	32419	51569
772	32450	51509
773	32477	51443
774	32531	51420
775	32566	51367
776	32591	51298
777	32615	51229
778	32647	51171
779	32703	51151
780	32735	51094
781	32763	51030
782	32796	50974
783	32827	50915
784	32856	50854
785	32893	50804
786	32919	50738
787	32949	50678
788	32989	50633
789	33257	50938
790	33374	51011
791	33412	50962
792	33447	50909
793	33484	50859
794	33521	50808
795	33546	50741
796	33568	50668
797	33607	50621
798	33636	50559
799	33663	50494
800	33684	50421
801	33715	50363
802	33744	50301
803	33765	50228
804	33800	50175
805	33828	50113
806	33861	50057
807	33902	50014
808	33958	49993
809	33997	49946
810	34034	49897
811	34060	49832
812	34096	49782
813	34125	49720
814	34161	49670
815	34191	49611
816	34235	49571
817	34269	49518
818	34296	49455
819	34330	49402
820	34362	49347
821	34639	49641
822	34736	49677
823	34776	49632
824	34869	49662
825	34914	49623
826	34950	49573
827	34983	49517
828	35015	49460
829	35040	49394
830	35079	49348
831	35116	49297
832	35142	49233
833	35168	49168
834	35206	49120
835	35241	49068
836	35276	49015
837	35304	48953
838	35333	48894
839	35360	48831
840	35400	48786
841	35433	48731
842	35475	48689
843	35515	48644
844	35543	48583
845	35573	48525
846	35609	48474
847	35642	48419
848	35672	48361
849	35713	48318
850	35984	48585
851	36102	48645
852	36149	48609
853	36179	48550
854	36220	48505
855	36258	48457
856	36290	48401
857	36322	48345
858	36382	48327
859	36407	48261
860	36436	48201
861	36475	48153
862	36507	48098
863	36533	48035
864	36561	47973
865	36620	47953
866	36658	47906
867	36693	47853
868	36728	47802
869	36764	47751
870	36799	47700
871	36833	47646
872	36863	47588
873	36896	47534
874	36925	47475
875	36964	47429
876	36996	47374
877	37032	47324
878	37067	47272
879	37107	47227
880	37336	47423
881	37375	47376
882	37402	47313
883	37463	47295
884	37502	47248
885	37528	47186
886	37557	47127
887	37600	47085
888	37629	47025
889	37659	46968
890	37695	46918
891	37735	46872
892	37787	46842
893	37816	46784
894	37845	46725
895	37876	46669
896	37914	46622
897	37976	46603
898	38007	46547
899	38037	46490
900	38081	46449
901	38109	46390
902	38134	46327
903	38170	46278
904	38201	46221
905	38226	46159
906	38256	46102
907	38286	46044
908	38320	45993
909	38610	46247
910	38720	46286
911	38766	46247
912	38804	46199
913	38836	46144
914	38866	46087
915	38924	46063
916	38988	46046
917	39034	46007
918	39065	45952
919	39097	45896
920	39135	45849
921	39169	45796
922	39230	45776
923	39278	45739
924	39313	45688
925	39372	45665
926	39401	45607
927	39433	45553
928	39464	45497
929	39495	45440
930	39523	45382
931	39556	45328
932	39595	45282
933	39628	45229
934	39667	45182
935	39710	45141
936	40059	45446
937	40118	45422
938	40164	45383
939	40246	45383
940	40281	45333
941	40306	45269
942	40334	45210
943	40377	45168
944	40409	45113
945	40437	45054
946	40470	45000
947	40498	44941
948	40527	44883
949	40566	44836
950	40597	44781
951	40626	44723
952	40665	44676
953	40690	44614
954	40717	44554
955	40755	44506
956	40784	44449
957	40810	44389
958	40844	44336
959	40873	44279
960	40910	44231
961	40937	44171
962	40966	44114
963	40995	44057
964	41038	44015
965	41066	43957
966	41169	43979
967	41445	44185
968	41474	44128
969	41512	44079
970	41539	44021
971	41572	43968
972	41599	43908
973	41639	43862
974	41666	43802
975	41696	43746
976	41740	43706
977	41769	43648
978	41795	43588
979	41826	43534
980	41856	43477
981	41889	43425
982	41922	43372
983	41955	43320
984	41986	43265
985	42027	43221
986	42057	43165
987	42088	43110
988	42116	43053
989	42146	42997
990	42177	42943
991	42230	42912
992	42253	42849
993	42282	42792
994	42312	42737
995	42340	42680
996	42369	42624
997	42399	42569
998	42428	42513
999	42619	42619
1000	42708	42623
1001	42738	42568
1002	42773	42517
1003	42831	42490
1004	42866	42439
1005	42895	42384
1006	42942	42345
1007	42968	42286
1008	43005	42238
1009	43037	42184
1010	43066	42129
1011	43093	42071
1012	43144	42037
1013	43178	41986
1014	43217	41940
1015	43258	41895
1016	43287	41840
1017	43323	41791
1018	43357	41740
1019	43382	41681
1020	43410	41624
1021	43445	41574
1022	43473	41519
1023	43497	41458
1024	43527	41404
1025	43551	41343
1026	43577	41286
1027	43622	41246
1028	43645	41185
1029	43682	41137
1030	43959	41316
1031	44059	41327
1032	44091	41274
1033	44131	41229
1034	44160	41173
1035	44188	41117
1036	44224	41068
1037	44254	41014
1038	44281	40957
1039	44318	40909
1040	44347	40854
1041	44374	40797
1042	44410	40748
1043	44444	40698
1044	44473	40642
1045	44504	40590
1046	44530	40532
1047	44561	40479
1048	44601	40434
1049	44647	40395
1050	44682	40345
1051	44729	40307
1052	44764	40258
1053	44802	40211
1054	44853	40176
1055	44886	40125
1056	44923	40078
1057	44954	40025
1058	44990	39977
1059	45028	39930
1060	45134	39944
1061	45334	40040
1062	45370	39992
1063	45407	39944
1064	45461	39912
1065	45494	39860
1066	45527	39809
1067	45552	39751
1068	45577	39693
1069	45623	39654
1070	45653	39600
1071	45684	39547
1072	45715	39495
1073	45745	39441
1074	45788	39399
1075	45828	39354
1076	45861	39303
1077	45892	39251
1078	45937	39210
1079	45966	39156
1080	45995	39102
1081	46037	39059
1082	46063	39003
1083	46106	38960
1084	46134	38906
1085	46165	38854
1086	46196	38801
1087	46250	38768
1088	46282	38717
1089	46309	38662
1090	46442	38695
1091	46672	38808
1092	46713	38764
1093	46755	38720
1094	46790	38671
1095	46817	38616
1096	46854	38568
1097	46880	38512
1098	46917	38464
1099	46969	38429
1100	47000	38377
1101	47027	38321
1102	47065	38275
1103	47090	38218
1104	47118	38164
1105	47184	38139
1106	47222	38094
1107	47259	38046
1108	47315	38014
1109	47346	37962
1110	47370	37904
1111	47408	37858
1112	47439	37806
1113	47475	37758
1114	47519	37717
1115	47552	37666
1116	47582	37614
1117	47628	37574
1118	47660	37523
1119	47707	37484
