iter	RMSE
0	99.42465324
1	97.36918275
2	95.39729194
3	93.5144818
4	91.70254948
5	89.90624855
6	88.25359668
7	86.65084514
8	85.12736085
9	83.62933761
10	82.19914436
11	80.85400453
12	79.57556954
13	78.34435054
14	77.16605443
15	76.04128155
16	74.95673029
17	73.91814731
18	72.89513671
19	71.92382469
20	71.03359304
21	70.11399212
22	69.23577928
23	68.45981814
24	67.70894416
25	66.81655912
26	65.94289655
27	65.12363608
28	64.3649624
29	63.55019976
30	62.83015323
31	62.1375061
32	61.47036243
33	60.79310524
34	60.1915593
35	59.62716592
36	59.09571427
37	58.52241427
38	57.97111462
39	57.45073138
40	56.99795391
41	56.56262356
42	56.16189616
43	55.7174548
44	55.35471544
45	55.00312668
46	54.69163854
47	54.34623353
48	54.0464177
49	53.76318587
50	53.43971001
51	53.1937679
52	52.91014691
53	52.68693997
54	52.40158794
55	52.20785115
56	52.01109034
57	51.76887564
58	51.57714932
59	51.36274056
60	51.19224876
61	51.03445157
62	50.81260502
63	50.6640071
64	50.53284454
65	50.40314313
66	50.27619347
67	50.15922321
68	50.03545803
69	49.91703361
70	49.78265271
71	49.67747773
72	49.58120427
73	49.4408437
74	49.34480386
75	49.26158422
76	49.18661061
77	49.1083914
78	49.00163528
79	48.88790569
80	48.80767074
81	48.7373046
82	48.67672115
83	48.62774487
84	48.57634754
85	48.47839689
86	48.38898151
87	48.33568092
88	48.24352489
89	48.19298778
90	48.14207349
91	48.07291031
92	48.02566859
93	47.99269207
94	47.93782511
95	47.89527748
96	47.8413868
97	47.78706463
98	47.72731162
99	47.69001561
100	47.65840992
101	47.62456009
102	47.58578316
103	47.53238071
104	47.50707225
105	47.47613001
106	47.42691014
107	47.38980794
108	47.36037716
109	47.33463122
110	47.28665138
111	47.25710807
112	47.22285909
113	47.1723455
114	47.11991356
115	47.10556368
116	47.08520906
117	47.06187959
118	47.00202755
119	46.97429696
120	46.95812087
121	46.93691408
122	46.89567491
123	46.85772172
124	46.83693938
125	46.80444291
126	46.75145513
127	46.72684723
128	46.6984071
129	46.68119617
130	46.6628021
131	46.64743567
132	46.63373213
133	46.60049207
134	46.55318364
135	46.53471512
136	46.50777218
137	46.497204
138	46.48339295
139	46.45510276
140	46.42155114
141	46.39952911
142	46.35719876
143	46.33236323
144	46.31701512
145	46.30392157
146	46.27849099
147	46.23805069
148	46.22326445
149	46.20866275
150	46.18992683
151	46.17393415
152	46.14669494
153	46.10830115
154	46.09944106
155	46.08613842
156	46.04626598
157	46.02846828
158	46.01277403
159	45.97604
160	45.9668126
161	45.9484684
162	45.93564464
163	45.92328165
164	45.90097715
165	45.89236734
166	45.88077446
167	45.87093943
168	45.86086
169	45.84664791
170	45.83547757
171	45.82540826
172	45.80721374
173	45.79142711
174	45.75999027
175	45.74192482
176	45.72968792
177	45.71578863
178	45.69441009
179	45.68689998
180	45.66007912
181	45.65089359
182	45.644768
183	45.6169095
184	45.59193101
185	45.58505388
186	45.57834181
187	45.56598121
188	45.56271838
189	45.53787239
190	45.53362034
191	45.5223655
192	45.51469867
193	45.50320122
194	45.49647136
195	45.49282782
196	45.48775557
197	45.47178538
198	45.46551021
199	45.45068181
200	45.42739495
201	45.40674244
202	45.38446015
203	45.38055603
204	45.36084726
205	45.34573518
206	45.3194318
207	45.31302055
208	45.28947551
209	45.27187331
210	45.26384548
211	45.25514281
212	45.24363953
213	45.22762443
214	45.21170233
215	45.20564688
216	45.19655063
217	45.19105774
218	45.1848511
219	45.18073953
220	45.17672732
221	45.1688399
222	45.1610673
223	45.13822015
224	45.13440104
225	45.11808749
226	45.09563326
227	45.0889957
228	45.08422433
229	45.07933963
230	45.07520482
231	45.06769029
232	45.04928839
233	45.04277755
234	45.03567552
235	45.03320852
236	45.02910241
237	45.02341758
238	45.01216384
239	45.00557821
240	45.00294768
241	44.99688895
