iter	Passed	Remaining
0	32	65105
1	68	67959
2	145	97110
3	191	95546
4	223	89370
5	256	85165
6	285	81317
7	318	79320
8	349	77420
9	384	76451
10	416	75322
11	451	74825
12	493	75422
13	528	74907
14	559	73997
15	604	74986
16	639	74561
17	673	74200
18	714	74522
19	750	74292
20	788	74351
21	846	76075
22	871	74912
23	902	74340
24	933	73723
25	961	72992
26	990	72369
27	1022	71991
28	1053	71621
29	1084	71209
30	1115	70861
31	1198	73678
32	1227	73157
33	1253	72478
34	1281	71926
35	1311	71570
36	1342	71206
37	1370	70783
38	1398	70316
39	1429	70027
40	1469	70208
41	1492	69574
42	1520	69193
43	1548	68823
44	1581	68692
45	1608	68335
46	1637	68056
47	1663	67660
48	1690	67292
49	1718	67013
50	1742	66581
51	1780	66717
52	1806	66367
53	1832	66047
54	1872	66212
55	1901	65995
56	1927	65715
57	1959	65615
58	1989	65451
59	2016	65184
60	2045	65017
61	2074	64836
62	2106	64758
63	2139	64713
64	2167	64513
65	2201	64520
66	2278	65740
67	2304	65487
68	2335	65347
69	2358	65038
70	2391	64969
71	2419	64783
72	2441	64441
73	2487	64751
74	2519	64661
75	2550	64570
76	2580	64433
77	2608	64282
78	2637	64125
79	2676	64231
80	2702	64028
81	2736	64016
82	2771	64015
83	2801	63909
84	2831	63790
85	2863	63719
86	2892	63592
87	2921	63485
88	2954	63437
89	2990	63469
90	3020	63364
91	3046	63181
92	3083	63221
93	3110	63069
94	3142	63013
95	3179	63057
96	3216	63105
97	3245	62980
98	3281	63013
99	3367	63983
100	3394	63830
101	3430	63829
102	3459	63708
103	3487	63573
104	3525	63626
105	3555	63520
106	3582	63379
107	3616	63348
108	3648	63293
109	3680	63235
110	3717	63256
111	3751	63232
112	3785	63208
113	3818	63173
114	3851	63130
115	3889	63178
116	3923	63137
117	3952	63045
118	3984	62986
119	4014	62899
120	4051	62910
121	4084	62868
122	4111	62739
123	4142	62664
124	4172	62592
125	4203	62521
126	4235	62470
127	4266	62392
128	4306	62461
129	4337	62387
130	4417	63024
131	4452	63016
132	4483	62940
133	4510	62813
134	4546	62811
135	4578	62758
136	4622	62853
137	4654	62804
138	4683	62702
139	4715	62649
140	4743	62540
141	4778	62530
142	4810	62469
143	4848	62488
144	4879	62427
145	4914	62403
146	4939	62269
147	4967	62164
148	4991	62011
149	5016	61867
150	5060	61969
151	5091	61907
152	5128	61909
153	5162	61887
154	5201	61919
155	5237	61912
156	5280	61991
157	5311	61925
158	5349	61945
159	5386	61940
160	5415	61861
161	5601	63553
162	5634	63504
163	5666	63438
164	5702	63419
165	5740	63425
166	5771	63348
167	5800	63255
168	5838	63257
169	5870	63198
170	5902	63136
171	5948	63217
172	5989	63253
173	6018	63164
174	6054	63144
175	6087	63086
176	6119	63028
177	6164	63095
178	6190	62976
179	6220	62892
180	6257	62883
181	6286	62797
182	6314	62696
183	6355	62722
184	6384	62641
185	6416	62581
186	6464	62678
187	6497	62622
188	6528	62556
189	6573	62625
190	6608	62593
191	6698	63074
192	6732	63038
193	6765	62985
194	6801	62955
195	6835	62915
196	6865	62838
197	6900	62798
198	6935	62770
199	6971	62740
200	7001	62661
201	7041	62679
202	7073	62615
203	7104	62545
204	7138	62501
205	7174	62476
206	7208	62442
207	7244	62412
208	7276	62351
209	7306	62282
210	7339	62232
211	7370	62166
212	7402	62104
213	7466	62315
214	7498	62252
215	7527	62173
216	7561	62128
217	7597	62105
218	7631	62064
219	7668	62043
220	7755	62429
221	7791	62399
222	7826	62363
223	7856	62292
224	7884	62200
225	7929	62246
226	7956	62144
227	7995	62138
228	8026	62071
229	8059	62022
230	8091	61962
231	8149	62108
232	8183	62060
233	8216	62013
234	8248	61950
235	8273	61839
236	8316	61864
237	8352	61838
238	8384	61778
239	8418	61732
240	8456	61721
241	8487	61658
242	8519	61602
243	8559	61598
244	8591	61540
245	8623	61488
246	8652	61411
247	8689	61390
248	8721	61334
249	8818	61727
250	8849	61661
251	8875	61563
252	8909	61523
253	8944	61481
254	8974	61411
255	9009	61375
256	9039	61307
257	9078	61299
258	9116	61282
259	9148	61224
260	9179	61159
261	9212	61112
262	9246	61070
263	9279	61017
264	9324	61051
265	9358	61006
266	9392	60964
267	9424	60908
268	9458	60866
269	9488	60797
270	9517	60724
271	9546	60651
272	9580	60608
273	9617	60583
274	9647	60514
275	9679	60460
276	9720	60465
277	9748	60385
278	9775	60299
279	9809	60261
280	9897	60549
281	9930	60499
282	9963	60450
283	9992	60376
284	10027	60338
285	10060	60290
286	10095	60259
287	10128	60206
288	10168	60202
289	10209	60201
290	10241	60148
291	10275	60105
292	10304	60031
293	10339	59995
294	10381	60001
295	10415	59957
296	10448	59913
297	10485	59884
298	10512	59806
299	10545	59756
300	10589	59772
301	10618	59703
302	10646	59630
303	10690	59641
304	10721	59581
305	10764	59593
306	10798	59551
307	10828	59486
308	10861	59438
309	10960	59752
310	10991	59692
311	11016	59603
312	11061	59621
313	11095	59577
314	11129	59536
315	11161	59478
316	11195	59437
317	11224	59367
318	11261	59343
319	11293	59289
320	11322	59222
321	11359	59194
322	11379	59082
323	11409	59021
324	11445	58989
325	11491	59010
326	11527	58975
327	11564	58951
328	11612	58982
329	11645	58934
330	11672	58858
331	11709	58829
332	11742	58781
333	11769	58706
334	11803	58665
335	11837	58622
336	11873	58590
337	11908	58556
338	11941	58511
339	12031	58740
340	12080	58772
341	12117	58744
342	12159	58742
343	12195	58708
344	12228	58662
345	12265	58633
346	12298	58587
347	12324	58506
348	12355	58450
349	12391	58415
350	12423	58365
351	12456	58318
352	12487	58262
353	12518	58208
354	12548	58146
355	12581	58102
356	12605	58014
357	12633	57946
358	12679	57956
359	12714	57922
360	12745	57865
361	12789	57871
362	12818	57807
363	12850	57755
364	12896	57770
365	12929	57721
366	12958	57659
367	13005	57674
368	13041	57642
369	13215	58218
370	13249	58176
371	13279	58116
372	13311	58063
373	13349	58036
374	13378	57972
375	13405	57898
376	13441	57866
377	13470	57803
378	13501	57744
379	13534	57698
380	13569	57661
381	13603	57618
382	13641	57594
383	13675	57549
384	13708	57503
385	13741	57456
386	13774	57410
387	13808	57368
388	13844	57337
389	13880	57300
390	13908	57233
391	13940	57182
392	13974	57140
393	14003	57081
394	14034	57025
395	14066	56975
396	14102	56942
397	14149	56952
398	14184	56914
399	14223	56892
400	14311	57069
401	14343	57018
402	14374	56964
403	14416	56951
404	14446	56896
405	14475	56832
406	14508	56787
407	14536	56720
408	14562	56648
409	14603	56633
410	14631	56567
411	14663	56520
412	14699	56483
413	14730	56429
414	14758	56365
415	14790	56318
416	14818	56251
417	14850	56203
418	14887	56175
419	14919	56126
420	14950	56072
421	14995	56071
422	15025	56017
423	15059	55974
424	15105	55980
425	15136	55927
426	15169	55880
427	15217	55890
428	15247	55835
429	15279	55786
430	15372	55961
431	15408	55926
432	15442	55885
433	15478	55850
434	15510	55803
435	15545	55763
436	15579	55723
437	15612	55677
438	15639	55610
439	15682	55601
440	15713	55550
441	15744	55496
442	15777	55452
443	15800	55372
444	15832	55326
445	15864	55275
446	15899	55239
447	15933	55197
448	15964	55147
449	15998	55106
450	16033	55069
451	16070	55039
452	16096	54968
453	16131	54931
454	16166	54893
455	16200	54854
456	16225	54781
