iter	RMSE
0	98.70776796
1	96.65567111
2	94.6847333
3	92.80217387
4	90.99867382
5	89.2537245
6	87.60258278
7	86.00829533
8	84.48369312
9	83.01105168
10	81.5857012
11	80.24163934
12	78.96292922
13	77.73287739
14	76.55937363
15	75.43755968
16	74.25887519
17	73.01641349
18	71.88093517
19	70.7741518
20	69.71728524
21	68.70540563
22	67.75247656
23	66.82704071
24	65.89850224
25	65.06720629
26	64.18116596
27	63.40586501
28	62.60809146
29	61.89908441
30	61.24180145
31	60.6129535
32	59.98346015
33	59.31952396
34	58.78028671
35	58.26035312
36	57.68698249
37	57.21070166
38	56.76513817
39	56.33422186
40	55.92015416
41	55.52683089
42	55.14901056
43	54.79524451
44	54.39373558
45	54.07535235
46	53.77793607
47	53.48503109
48	53.13381739
49	52.84702708
50	52.58973607
51	52.3502365
52	52.11492686
53	51.89989697
54	51.66467025
55	51.45215899
56	51.26999159
57	51.10052975
58	50.8675113
59	50.7165446
60	50.50089673
61	50.35500572
62	50.16018383
63	50.02950816
64	49.85450506
65	49.73190165
66	49.59888876
67	49.48109578
68	49.33150213
69	49.2232709
70	49.12813079
71	48.97743439
72	48.88848286
73	48.78079609
74	48.69453098
75	48.62677019
76	48.55365874
77	48.46416925
78	48.40547396
79	48.33421523
80	48.2740277
81	48.20158466
82	48.14053597
83	48.05976381
84	48.0071897
85	47.90562492
86	47.8459807
87	47.76478179
88	47.70766429
89	47.65645003
90	47.60005724
91	47.5454471
92	47.49957342
93	47.4499979
94	47.4125973
95	47.3755448
96	47.3354899
97	47.25532157
98	47.20329477
99	47.15129375
100	47.08398324
101	47.04265018
102	46.98979836
103	46.91452611
104	46.87627556
105	46.81264817
106	46.77661467
107	46.71546882
108	46.68377304
109	46.62430147
110	46.57856783
111	46.55842787
112	46.50196252
113	46.47175836
114	46.42267626
115	46.40645289
116	46.34586826
117	46.31778617
118	46.27793706
119	46.24805525
120	46.19127128
121	46.17181076
122	46.12888412
123	46.10185593
124	46.05985962
125	46.02089019
126	46.0012514
127	45.9777334
128	45.9573799
129	45.94469978
130	45.90552351
131	45.88826788
132	45.85294862
133	45.82730004
134	45.80538957
135	45.76425846
136	45.74883888
137	45.72489335
138	45.7166425
139	45.70044341
140	45.68644314
141	45.67199261
142	45.65863802
143	45.64615554
144	45.62904173
145	45.58785906
146	45.56577519
147	45.55072459
148	45.53577584
149	45.52162146
150	45.50973644
151	45.47513638
152	45.45537815
153	45.41812917
154	45.39725567
155	45.36494123
156	45.34865107
157	45.33140751
158	45.30296481
159	45.28630759
160	45.27326866
161	45.26331686
162	45.2519681
163	45.24249469
164	45.21222493
165	45.20079426
166	45.1873816
167	45.17764414
168	45.1628863
169	45.15297112
170	45.14271434
171	45.12097693
172	45.10445751
173	45.08835039
174	45.06032749
175	45.05038186
176	45.03973588
177	45.02419241
178	45.0142949
179	44.99744007
180	44.97590885
181	44.95244705
182	44.9433918
183	44.92803002
184	44.91404666
185	44.90626814
186	44.88537543
187	44.87691292
188	44.87214765
189	44.85999465
190	44.83380809
191	44.81803788
192	44.81344657
193	44.80610935
194	44.80534204
195	44.79998236
196	44.79546471
197	44.77968946
198	44.76788767
199	44.75753127
200	44.74522041
201	44.73531568
202	44.7326489
203	44.71063319
204	44.69630237
205	44.67605201
206	44.66686408
207	44.64917048
208	44.64040276
209	44.62338006
210	44.61505331
211	44.60875388
212	44.59113179
213	44.58628211
214	44.58072595
215	44.5653243
216	44.5573489
217	44.5470747
218	44.53362401
219	44.52141413
220	44.50567745
221	44.49846395
222	44.47291731
223	44.46153284
224	44.45874276
225	44.44555585
226	44.43477048
227	44.42689341
228	44.41111858
229	44.40292563
230	44.3874488
231	44.37115705
232	44.36535882
233	44.35600542
234	44.34952772
235	44.34371964
236	44.33754369
237	44.32035415
238	44.31335825
239	44.30612218
240	44.30485455
241	44.30078
242	44.29594506
243	44.27943817
244	44.27407378
245	44.25765943
246	44.25128869
247	44.24569719
248	44.23443652
249	44.22538815
250	44.21473292
251	44.21155454
252	44.19901471
253	44.19159967
254	44.18530296
255	44.17552719
256	44.1746811
257	44.17357912
258	44.16278982
259	44.15588352
260	44.15087927
261	44.13939872
262	44.13921912
263	44.13031609
264	44.12969415
265	44.11766966
266	44.10604058
267	44.10034606
268	44.09503923
269	44.08288138
270	44.07996194
271	44.07596173
272	44.06113447
273	44.05829593
274	44.04283091
275	44.03583199
276	44.02615476
277	44.01397114
278	43.99792408
279	43.99503855
280	43.98297191
281	43.98267843
282	43.96520041
283	43.95779012
284	43.95501073
285	43.95201719
286	43.94293431
287	43.93309248
288	43.92360777
289	43.91365695
290	43.90410891
291	43.89238222
292	43.88614785
293	43.88163435
294	43.87137442
295	43.85464688
296	43.84349778
297	43.83839954
298	43.83183341
299	43.82532102
300	43.82356304
301	43.81882642
302	43.81032504
303	43.80001111
304	43.79587915
305	43.79314683
306	43.78459901
307	43.77139289
308	43.76621521
309	43.75632906
310	43.75133262
311	43.74147029
312	43.74057588
313	43.73383616
314	43.72906892
315	43.71965456
316	43.71208142
317	43.70009334
318	43.69394197
319	43.69344401
320	43.69283606
321	43.68275617
322	43.67751071
323	43.67182949
324	43.66971333
325	43.66596263
326	43.6621682
327	43.64512775
328	43.63655606
329	43.61905766
330	43.60651085
331	43.59825593
332	43.59471866
333	43.58437434
334	43.57854538
335	43.57601142
336	43.57432962
337	43.5595627
338	43.54985557
339	43.54268885
340	43.54047871
341	43.53406462
342	43.53156694
343	43.52145983
344	43.51225746
345	43.50718034
346	43.50110241
347	43.49887892
348	43.49839191
349	43.48964147
350	43.48462772
351	43.47922253
352	43.47231941
353	43.46308713
354	43.45567273
355	43.4467581
356	43.43776551
357	43.43562606
358	43.42879211
359	43.41947276
360	43.41081513
361	43.40780374
362	43.40413811
363	43.39997328
364	43.39163812
365	43.38366895
366	43.37522619
367	43.36651622
368	43.35698914
369	43.35123182
370	43.34173973
371	43.33664496
372	43.32634767
373	43.3226046
374	43.31214572
375	43.29983527
376	43.29756367
377	43.29192766
378	43.28063217
379	43.27175544
380	43.26106052
381	43.25476113
382	43.24718353
383	43.23537275
384	43.2302478
